words,ocurrences
panic,382
fear,857
sad,849
mental,673
mind,558
sorry,620
shame,298
hate,384
hell,480
bad,1252
feel,1070
feeling,293
shit,813
worst,690
worse,831
blame,578
lonely,17
chaos,160
mad,148
ruined,78
anxiety,206
stress,391
stressed,49
phobia,4
shame,298
hurt,195
disorder,42
loneliness,41
turmoil,27
anger,81
horror,77
rage,82
fate,45
nervous,38
restless,2
depression,314
grief,83
worry,264
worried,728
angst,3
depressed,39
suicide,148
suffer,254
suffering,462
uncertainty,86
uneasy,11
sadness,30
afraid,165
alone,519
suicidal,18
mood,33
tension,17
anxious,43
desperate,82
dismal,13
exhausted,32
insecure,6
distress,45
distressed,8
frustration,24
disgusting,334
boredom,19
bored,41
insane,121
stupidity,160
bullshit,201
uncertain,49
displeased,0
uncomfortable,32
melancholy,1
overwhelmed,72
pessimistic,4
unhappy,16
upset,50
outrage,55
ass,310
damn,465
covidiot,44
terrify,3
terrified,28
terrifying,82
distrust,20
scare,120
scared,191
scaring,21
dread,9
failed,785
failed,785
failure,961
fuck,743
fucking,648
miserable,21
regret,37
shock,117
shocked,97
negligence,138
betrayed,14
cry,66
crying,80
idiot,274
idiots,304
selfish,253
upheaval,7
mess,169
crisis,2098
horrible,133
violence,244
abuse,164
rape,40
stupid,596
