words,ocurrences
panic,144
fear,587
sad,416
mental,772
mind,356
sorry,251
shame,273
hate,348
hell,337
bad,724
feel,734
feeling,301
shit,513
worst,510
worse,551
blame,267
lonely,18
chaos,57
mad,92
ruined,41
anxiety,175
stress,276
stressed,59
phobia,3
shame,273
hurt,90
disorder,86
loneliness,44
turmoil,6
anger,54
horror,27
rage,20
fate,17
nervous,49
restless,3
depression,123
grief,80
worry,226
worried,347
angst,4
depressed,26
suicide,115
suffer,182
suffering,314
uncertainty,93
uneasy,1
sadness,22
afraid,180
alone,351
suicidal,6
mood,41
tension,20
anxious,54
desperate,46
dismal,6
exhausted,41
insecure,9
distress,37
distressed,16
frustration,38
disgusting,112
boredom,6
bored,20
insane,67
stupidity,73
bullshit,141
uncertain,39
displeased,0
uncomfortable,14
melancholy,0
overwhelmed,107
pessimistic,3
unhappy,4
upset,39
outrage,25
ass,165
damn,251
covidiot,18
terrify,2
terrified,23
terrifying,44
distrust,11
scare,67
scared,114
scaring,8
dread,8
failed,300
failed,300
failure,489
fuck,509
fucking,444
miserable,16
regret,38
shock,49
shocked,67
negligence,70
betrayed,6
cry,48
crying,44
idiot,126
idiots,115
selfish,82
upheaval,5
mess,132
crisis,1335
horrible,102
violence,222
abuse,122
rape,24
stupid,339
