words,ocurrences
panic,53
fear,427
sad,251
mental,213
mind,227
sorry,228
shame,150
hate,136
hell,180
bad,489
feel,353
feeling,126
shit,303
worst,250
worse,394
blame,186
lonely,5
chaos,39
mad,53
ruined,9
anxiety,120
stress,103
stressed,19
phobia,2
shame,150
hurt,60
disorder,22
loneliness,6
turmoil,1
anger,27
horror,69
rage,18
fate,14
nervous,16
restless,0
depression,70
grief,30
worry,101
worried,148
angst,0
depressed,6
suicide,45
suffer,148
suffering,522
uncertainty,30
uneasy,0
sadness,5
afraid,103
alone,186
suicidal,8
mood,25
tension,9
anxious,12
desperate,43
dismal,3
exhausted,36
insecure,3
distress,20
distressed,1
frustration,7
disgusting,90
boredom,4
bored,7
insane,51
stupidity,103
bullshit,157
uncertain,26
displeased,0
uncomfortable,17
melancholy,0
overwhelmed,172
pessimistic,6
unhappy,2
upset,20
outrage,35
ass,105
damn,172
covidiot,87
terrify,4
terrified,16
terrifying,34
distrust,20
scare,100
scared,106
scaring,14
dread,1
failed,204
failed,204
failure,159
fuck,223
fucking,229
miserable,14
regret,61
shock,62
shocked,41
negligence,50
betrayed,6
cry,39
crying,32
idiot,152
idiots,187
selfish,122
upheaval,2
mess,64
crisis,451
horrible,74
violence,70
abuse,52
rape,12
stupid,347
