words,ocurrences
panic,200
fear,738
sad,269
mental,323
mind,354
sorry,402
shame,147
hate,259
hell,392
bad,923
feel,843
feeling,299
shit,884
worst,365
worse,565
blame,325
lonely,12
chaos,74
mad,93
ruined,49
anxiety,115
stress,127
stressed,26
phobia,1
shame,147
hurt,125
disorder,38
loneliness,13
turmoil,7
anger,34
horror,31
rage,21
fate,15
nervous,35
restless,5
depression,54
grief,40
worry,222
worried,301
angst,18
depressed,21
suicide,103
suffer,111
suffering,153
uncertainty,165
uneasy,0
sadness,9
afraid,129
alone,331
suicidal,4
mood,24
tension,13
anxious,34
desperate,62
dismal,2
exhausted,47
insecure,5
distress,16
distressed,4
frustration,42
disgusting,129
boredom,2
bored,7
insane,131
stupidity,108
bullshit,224
uncertain,44
displeased,1
uncomfortable,14
melancholy,1
overwhelmed,116
pessimistic,10
unhappy,4
upset,37
outrage,21
ass,220
damn,436
covidiot,37
terrify,6
terrified,27
terrifying,37
distrust,5
scare,146
scared,141
scaring,18
dread,50
failed,246
failed,246
failure,230
fuck,836
fucking,628
miserable,19
regret,32
shock,122
shocked,88
negligence,55
betrayed,8
cry,59
crying,47
idiot,159
idiots,145
selfish,145
upheaval,5
mess,137
crisis,1454
horrible,88
violence,88
abuse,111
rape,16
stupid,460
