words,ocurrences
panic,3467
fear,1947
sad,1192
mental,456
mind,945
sorry,1095
shame,603
hate,1169
hell,1195
bad,2566
feel,2295
feeling,848
shit,4134
worst,1526
worse,1716
blame,1243
lonely,53
chaos,477
mad,521
ruined,168
anxiety,924
stress,506
stressed,129
phobia,6
shame,603
hurt,428
disorder,32
loneliness,55
turmoil,58
anger,126
horror,141
rage,56
fate,68
nervous,124
restless,7
depression,132
grief,59
worry,924
worried,1477
angst,7
depressed,51
suicide,65
suffer,367
suffering,411
uncertainty,339
uneasy,17
sadness,45
afraid,557
alone,661
suicidal,12
mood,225
tension,30
anxious,247
desperate,150
dismal,11
exhausted,36
insecure,27
distress,46
distressed,10
frustration,43
disgusting,479
boredom,33
bored,148
insane,359
stupidity,273
bullshit,552
uncertain,152
displeased,0
uncomfortable,42
melancholy,2
overwhelmed,201
pessimistic,13
unhappy,20
upset,187
outrage,63
ass,1477
damn,1761
covidiot,0
terrify,6
terrified,134
terrifying,168
distrust,24
scare,707
scared,1015
scaring,92
dread,19
failed,599
failed,599
failure,546
fuck,3155
fucking,2855
miserable,39
regret,138
shock,165
shocked,171
negligence,129
betrayed,11
cry,211
crying,246
idiot,823
idiots,428
selfish,382
upheaval,16
mess,363
crisis,4783
horrible,326
violence,89
abuse,76
rape,41
stupid,1332
