words,ocurrences
panic,289
fear,1071
sad,680
mental,660
mind,568
sorry,486
shame,862
hate,553
hell,566
bad,1137
feel,1052
feeling,314
shit,1021
worst,1030
worse,754
blame,533
lonely,9
chaos,187
mad,167
ruined,42
anxiety,245
stress,275
stressed,77
phobia,5
shame,862
hurt,132
disorder,49
loneliness,23
turmoil,10
anger,80
horror,116
rage,44
fate,36
nervous,34
restless,7
depression,97
grief,107
worry,315
worried,304
angst,4
depressed,88
suicide,70
suffer,358
suffering,753
uncertainty,91
uneasy,12
sadness,25
afraid,189
alone,545
suicidal,7
mood,31
tension,65
anxious,57
desperate,203
dismal,8
exhausted,59
insecure,10
distress,95
distressed,14
frustration,39
disgusting,196
boredom,4
bored,21
insane,158
stupidity,278
bullshit,313
uncertain,59
displeased,0
uncomfortable,42
melancholy,1
overwhelmed,212
pessimistic,5
unhappy,16
upset,70
outrage,89
ass,303
damn,393
covidiot,112
terrify,5
terrified,36
terrifying,85
distrust,9
scare,99
scared,134
scaring,9
dread,7
failed,696
failed,696
failure,643
fuck,1080
fucking,1097
miserable,55
regret,42
shock,120
shocked,90
negligence,154
betrayed,35
cry,110
crying,108
idiot,606
idiots,374
selfish,223
upheaval,8
mess,199
crisis,4231
horrible,195
violence,268
abuse,243
rape,26
stupid,1075
