words,ocurrences
panic,288
fear,1294
sad,1159
mental,1035
mind,840
sorry,835
shame,608
hate,775
hell,888
bad,2076
feel,1759
feeling,534
shit,1395
worst,1358
worse,1588
blame,1078
lonely,25
chaos,215
mad,247
ruined,153
anxiety,467
stress,648
stressed,136
phobia,9
shame,608
hurt,347
disorder,58
loneliness,68
turmoil,24
anger,91
horror,108
rage,59
fate,64
nervous,103
restless,4
depression,574
grief,214
worry,506
worried,670
angst,12
depressed,83
suicide,264
suffer,409
suffering,800
uncertainty,445
uneasy,14
sadness,51
afraid,365
alone,891
suicidal,14
mood,95
tension,54
anxious,90
desperate,253
dismal,12
exhausted,67
insecure,25
distress,126
distressed,23
frustration,72
disgusting,364
boredom,26
bored,70
insane,261
stupidity,313
bullshit,459
uncertain,185
displeased,0
uncomfortable,72
melancholy,5
overwhelmed,128
pessimistic,13
unhappy,10
upset,124
outrage,73
ass,575
damn,873
covidiot,178
terrify,6
terrified,66
terrifying,139
distrust,24
scare,152
scared,395
scaring,20
dread,13
failed,1015
failed,1015
failure,1157
fuck,1248
fucking,1108
miserable,53
regret,114
shock,162
shocked,135
negligence,207
betrayed,17
cry,137
crying,125
idiot,536
idiots,445
selfish,301
upheaval,26
mess,475
crisis,4833
horrible,281
violence,346
abuse,385
rape,1378
stupid,1125
