words,ocurrences
panic,112
fear,499
sad,349
mental,686
mind,380
sorry,288
shame,211
hate,361
hell,272
bad,733
feel,827
feeling,329
shit,541
worst,453
worse,503
blame,263
lonely,20
chaos,88
mad,88
ruined,40
anxiety,187
stress,274
stressed,41
phobia,2
shame,211
hurt,98
disorder,39
loneliness,92
turmoil,26
anger,62
horror,47
rage,22
fate,41
nervous,40
restless,1
depression,97
grief,103
worry,267
worried,317
angst,2
depressed,15
suicide,60
suffer,145
suffering,238
uncertainty,88
uneasy,3
sadness,20
afraid,174
alone,326
suicidal,14
mood,49
tension,8
anxious,55
desperate,95
dismal,13
exhausted,33
insecure,11
distress,90
distressed,7
frustration,23
disgusting,158
boredom,2
bored,25
insane,97
stupidity,72
bullshit,189
uncertain,74
displeased,1
uncomfortable,18
melancholy,1
overwhelmed,77
pessimistic,8
unhappy,10
upset,62
outrage,29
ass,241
damn,258
covidiot,30
terrify,1
terrified,20
terrifying,23
distrust,38
scare,57
scared,139
scaring,10
dread,6
failed,275
failed,275
failure,681
fuck,476
fucking,404
miserable,18
regret,21
shock,93
shocked,79
negligence,67
betrayed,15
cry,54
crying,48
idiot,153
idiots,127
selfish,103
upheaval,15
mess,170
crisis,1518
horrible,96
violence,228
abuse,175
rape,128
stupid,383
