words,ocurrences
panic,115
fear,662
sad,396
mental,911
mind,394
sorry,351
shame,339
hate,293
hell,424
bad,797
feel,964
feeling,365
shit,581
worst,498
worse,518
blame,299
lonely,46
chaos,138
mad,90
ruined,40
anxiety,308
stress,288
stressed,51
phobia,7
shame,339
hurt,127
disorder,36
loneliness,53
turmoil,19
anger,47
horror,52
rage,32
fate,33
nervous,36
restless,5
depression,159
grief,98
worry,327
worried,274
angst,6
depressed,32
suicide,107
suffer,197
suffering,294
uncertainty,143
uneasy,2
sadness,20
afraid,156
alone,460
suicidal,24
mood,38
tension,13
anxious,90
desperate,190
dismal,9
exhausted,42
insecure,9
distress,55
distressed,6
frustration,49
disgusting,158
boredom,11
bored,25
insane,160
stupidity,106
bullshit,177
uncertain,76
displeased,1
uncomfortable,14
melancholy,0
overwhelmed,112
pessimistic,6
unhappy,12
upset,42
outrage,49
ass,208
damn,356
covidiot,33
terrify,2
terrified,17
terrifying,35
distrust,36
scare,148
scared,110
scaring,10
dread,5
failed,366
failed,366
failure,566
fuck,486
fucking,471
miserable,19
regret,37
shock,84
shocked,97
negligence,64
betrayed,6
cry,78
crying,60
idiot,197
idiots,184
selfish,142
upheaval,16
mess,148
crisis,2030
horrible,94
violence,264
abuse,144
rape,17
stupid,498
