words,ocurrences
panic,118
fear,797
sad,537
mental,311
mind,328
sorry,387
shame,975
hate,287
hell,355
bad,1173
feel,651
feeling,216
shit,635
worst,430
worse,647
blame,363
lonely,10
chaos,65
mad,89
ruined,26
anxiety,117
stress,129
stressed,38
phobia,11
shame,975
hurt,99
disorder,14
loneliness,7
turmoil,8
anger,54
horror,27
rage,61
fate,197
nervous,25
restless,1
depression,67
grief,63
worry,228
worried,222
angst,1
depressed,13
suicide,173
suffer,166
suffering,248
uncertainty,55
uneasy,3
sadness,16
afraid,174
alone,252
suicidal,12
mood,20
tension,6
anxious,31
desperate,70
dismal,4
exhausted,252
insecure,4
distress,24
distressed,9
frustration,16
disgusting,120
boredom,4
bored,13
insane,125
stupidity,238
bullshit,240
uncertain,29
displeased,0
uncomfortable,19
melancholy,0
overwhelmed,156
pessimistic,6
unhappy,6
upset,49
outrage,49
ass,250
damn,419
covidiot,51
terrify,3
terrified,36
terrifying,44
distrust,116
scare,117
scared,138
scaring,6
dread,7
failed,498
failed,498
failure,231
fuck,472
fucking,505
miserable,37
regret,112
shock,74
shocked,61
negligence,66
betrayed,6
cry,50
crying,58
idiot,311
idiots,305
selfish,209
upheaval,0
mess,109
crisis,2046
horrible,120
violence,156
abuse,86
rape,15
stupid,746
