words,ocurrences
panic,174
fear,749
sad,474
mental,405
mind,408
sorry,383
shame,267
hate,370
hell,517
bad,1047
feel,804
feeling,229
shit,1000
worst,592
worse,816
blame,469
lonely,14
chaos,69
mad,137
ruined,39
anxiety,180
stress,187
stressed,45
phobia,6
shame,267
hurt,123
disorder,46
loneliness,23
turmoil,10
anger,104
horror,45
rage,44
fate,32
nervous,41
restless,2
depression,102
grief,67
worry,293
worried,340
angst,5
depressed,16
suicide,75
suffer,177
suffering,352
uncertainty,104
uneasy,2
sadness,9
afraid,167
alone,385
suicidal,11
mood,20
tension,13
anxious,43
desperate,74
dismal,4
exhausted,110
insecure,13
distress,46
distressed,14
frustration,26
disgusting,232
boredom,6
bored,13
insane,177
stupidity,188
bullshit,284
uncertain,28
displeased,1
uncomfortable,24
melancholy,0
overwhelmed,241
pessimistic,1
unhappy,5
upset,137
outrage,54
ass,342
damn,521
covidiot,54
terrify,5
terrified,35
terrifying,56
distrust,36
scare,117
scared,168
scaring,15
dread,6
failed,568
failed,568
failure,410
fuck,753
fucking,782
miserable,32
regret,52
shock,63
shocked,127
negligence,118
betrayed,8
cry,70
crying,73
idiot,381
idiots,329
selfish,202
upheaval,5
mess,166
crisis,4481
horrible,142
violence,214
abuse,149
rape,31
stupid,735
