words,ocurrences
panic,339
fear,1131
sad,919
mental,782
mind,813
sorry,744
shame,659
hate,594
hell,726
bad,1703
feel,1760
feeling,415
shit,1461
worst,1732
worse,1320
blame,1509
lonely,64
chaos,268
mad,244
ruined,146
anxiety,366
stress,388
stressed,67
phobia,4
shame,659
hurt,265
disorder,62
loneliness,58
turmoil,59
anger,220
horror,104
rage,78
fate,45
nervous,62
restless,2
depression,283
grief,84
worry,498
worried,595
angst,3
depressed,24
suicide,147
suffer,313
suffering,671
uncertainty,186
uneasy,8
sadness,42
afraid,374
alone,625
suicidal,14
mood,57
tension,55
anxious,82
desperate,176
dismal,7
exhausted,62
insecure,26
distress,98
distressed,16
frustration,56
disgusting,258
boredom,25
bored,119
insane,166
stupidity,263
bullshit,369
uncertain,99
displeased,1
uncomfortable,52
melancholy,0
overwhelmed,139
pessimistic,45
unhappy,24
upset,134
outrage,146
ass,556
damn,556
covidiot,59
terrify,4
terrified,47
terrifying,87
distrust,21
scare,230
scared,379
scaring,19
dread,15
failed,1243
failed,1243
failure,894
fuck,1347
fucking,1139
miserable,33
regret,90
shock,145
shocked,136
negligence,128
betrayed,64
cry,153
crying,135
idiot,615
idiots,464
selfish,453
upheaval,19
mess,260
crisis,5302
horrible,206
violence,908
abuse,252
rape,70
stupid,1235
