words,ocurrences
panic,77
fear,448
sad,237
mental,510
mind,299
sorry,191
shame,176
hate,191
hell,254
bad,580
feel,530
feeling,196
shit,504
worst,322
worse,309
blame,245
lonely,10
chaos,153
mad,63
ruined,62
anxiety,118
stress,166
stressed,16
phobia,4
shame,176
hurt,83
disorder,31
loneliness,21
turmoil,12
anger,31
horror,26
rage,14
fate,45
nervous,24
restless,1
depression,71
grief,47
worry,184
worried,192
angst,6
depressed,17
suicide,32
suffer,134
suffering,258
uncertainty,59
uneasy,3
sadness,20
afraid,89
alone,216
suicidal,4
mood,26
tension,7
anxious,31
desperate,69
dismal,7
exhausted,17
insecure,4
distress,36
distressed,5
frustration,11
disgusting,78
boredom,7
bored,14
insane,81
stupidity,77
bullshit,138
uncertain,39
displeased,0
uncomfortable,10
melancholy,0
overwhelmed,91
pessimistic,4
unhappy,2
upset,18
outrage,20
ass,107
damn,214
covidiot,9
terrify,0
terrified,14
terrifying,34
distrust,16
scare,88
scared,83
scaring,16
dread,6
failed,298
failed,298
failure,170
fuck,416
fucking,448
miserable,37
regret,30
shock,69
shocked,81
negligence,42
betrayed,8
cry,46
crying,35
idiot,135
idiots,155
selfish,58
upheaval,5
mess,73
crisis,1094
horrible,49
violence,183
abuse,92
rape,21
stupid,319
