words,ocurrences
panic,239
fear,542
sad,301
mental,538
mind,327
sorry,244
shame,274
hate,211
hell,258
bad,667
feel,745
feeling,274
shit,415
worst,385
worse,395
blame,266
lonely,9
chaos,56
mad,94
ruined,33
anxiety,152
stress,195
stressed,30
phobia,7
shame,274
hurt,87
disorder,22
loneliness,16
turmoil,9
anger,39
horror,35
rage,21
fate,21
nervous,30
restless,1
depression,76
grief,58
worry,226
worried,177
angst,4
depressed,74
suicide,64
suffer,136
suffering,548
uncertainty,65
uneasy,4
sadness,16
afraid,109
alone,244
suicidal,157
mood,26
tension,15
anxious,51
desperate,112
dismal,4
exhausted,140
insecure,9
distress,30
distressed,9
frustration,15
disgusting,107
boredom,2
bored,26
insane,56
stupidity,102
bullshit,154
uncertain,36
displeased,0
uncomfortable,16
melancholy,1
overwhelmed,63
pessimistic,16
unhappy,15
upset,32
outrage,22
ass,146
damn,189
covidiot,22
terrify,6
terrified,33
terrifying,17
distrust,14
scare,84
scared,120
scaring,11
dread,4
failed,330
failed,330
failure,311
fuck,432
fucking,352
miserable,14
regret,34
shock,50
shocked,67
negligence,61
betrayed,5
cry,65
crying,42
idiot,100
idiots,143
selfish,130
upheaval,3
mess,89
crisis,1596
horrible,76
violence,160
abuse,97
rape,25
stupid,305
