words,ocurrences
panic,66
fear,495
sad,313
mental,394
mind,250
sorry,269
shame,161
hate,193
hell,289
bad,712
feel,521
feeling,193
shit,599
worst,450
worse,449
blame,265
lonely,6
chaos,68
mad,77
ruined,20
anxiety,116
stress,135
stressed,27
phobia,4
shame,161
hurt,60
disorder,27
loneliness,11
turmoil,6
anger,45
horror,32
rage,48
fate,16
nervous,29
restless,1
depression,70
grief,77
worry,190
worried,188
angst,3
depressed,7
suicide,75
suffer,115
suffering,204
uncertainty,80
uneasy,8
sadness,18
afraid,121
alone,273
suicidal,9
mood,23
tension,8
anxious,38
desperate,38
dismal,6
exhausted,147
insecure,6
distress,25
distressed,0
frustration,26
disgusting,98
boredom,2
bored,12
insane,109
stupidity,107
bullshit,177
uncertain,22
displeased,0
uncomfortable,7
melancholy,0
overwhelmed,159
pessimistic,4
unhappy,4
upset,39
outrage,27
ass,196
damn,302
covidiot,133
terrify,0
terrified,20
terrifying,35
distrust,20
scare,74
scared,108
scaring,28
dread,3
failed,524
failed,524
failure,223
fuck,498
fucking,408
miserable,22
regret,31
shock,34
shocked,70
negligence,52
betrayed,3
cry,41
crying,32
idiot,185
idiots,281
selfish,147
upheaval,4
mess,99
crisis,1222
horrible,70
violence,87
abuse,86
rape,63
stupid,484
