words,ocurrences
panic,62
fear,267
sad,202
mental,336
mind,200
sorry,162
shame,127
hate,146
hell,242
bad,504
feel,381
feeling,148
shit,420
worst,203
worse,319
blame,192
lonely,7
chaos,39
mad,52
ruined,27
anxiety,116
stress,132
stressed,20
phobia,1
shame,127
hurt,81
disorder,28
loneliness,13
turmoil,6
anger,10
horror,26
rage,90
fate,5
nervous,12
restless,1
depression,69
grief,36
worry,157
worried,93
angst,0
depressed,4
suicide,68
suffer,80
suffering,141
uncertainty,38
uneasy,1
sadness,5
afraid,92
alone,211
suicidal,9
mood,20
tension,4
anxious,12
desperate,41
dismal,3
exhausted,8
insecure,14
distress,13
distressed,0
frustration,19
disgusting,96
boredom,1
bored,10
insane,76
stupidity,45
bullshit,120
uncertain,28
displeased,0
uncomfortable,10
melancholy,1
overwhelmed,58
pessimistic,1
unhappy,5
upset,41
outrage,20
ass,134
damn,370
covidiot,12
terrify,1
terrified,17
terrifying,22
distrust,7
scare,60
scared,68
scaring,4
dread,2
failed,131
failed,131
failure,119
fuck,560
fucking,330
miserable,13
regret,18
shock,36
shocked,59
negligence,19
betrayed,6
cry,40
crying,33
idiot,109
idiots,68
selfish,106
upheaval,1
mess,46
crisis,533
horrible,42
violence,92
abuse,127
rape,7
stupid,235
