words,ocurrences
panic,159
fear,839
sad,866
mental,817
mind,582
sorry,1007
shame,654
hate,697
hell,667
bad,1430
feel,1379
feeling,482
shit,1287
worst,1236
worse,1160
blame,888
lonely,29
chaos,198
mad,242
ruined,59
anxiety,332
stress,394
stressed,74
phobia,7
shame,654
hurt,225
disorder,52
loneliness,61
turmoil,44
anger,200
horror,87
rage,129
fate,36
nervous,52
restless,2
depression,170
grief,136
worry,378
worried,413
angst,9
depressed,26
suicide,159
suffer,279
suffering,564
uncertainty,139
uneasy,6
sadness,41
afraid,213
alone,644
suicidal,29
mood,50
tension,13
anxious,69
desperate,93
dismal,19
exhausted,84
insecure,9
distress,134
distressed,7
frustration,87
disgusting,391
boredom,2
bored,46
insane,221
stupidity,276
bullshit,328
uncertain,62
displeased,0
uncomfortable,40
melancholy,2
overwhelmed,335
pessimistic,9
unhappy,29
upset,121
outrage,98
ass,422
damn,1012
covidiot,180
terrify,3
terrified,44
terrifying,77
distrust,24
scare,106
scared,217
scaring,11
dread,14
failed,584
failed,584
failure,554
fuck,1229
fucking,1294
miserable,109
regret,174
shock,96
shocked,126
negligence,144
betrayed,22
cry,162
crying,170
idiot,269
idiots,415
selfish,866
upheaval,13
mess,215
crisis,2212
horrible,304
violence,617
abuse,196
rape,18
stupid,899
