words,ocurrences
panic,163
fear,728
sad,628
mental,696
mind,530
sorry,535
shame,352
hate,412
hell,528
bad,1154
feel,1011
feeling,388
shit,866
worst,640
worse,964
blame,450
lonely,63
chaos,110
mad,125
ruined,63
anxiety,242
stress,297
stressed,53
phobia,2
shame,352
hurt,192
disorder,69
loneliness,71
turmoil,15
anger,94
horror,60
rage,54
fate,102
nervous,43
restless,3
depression,144
grief,87
worry,337
worried,551
angst,33
depressed,30
suicide,120
suffer,201
suffering,450
uncertainty,192
uneasy,4
sadness,38
afraid,171
alone,483
suicidal,30
mood,62
tension,30
anxious,68
desperate,112
dismal,20
exhausted,53
insecure,28
distress,45
distressed,6
frustration,32
disgusting,171
boredom,13
bored,31
insane,174
stupidity,151
bullshit,309
uncertain,75
displeased,2
uncomfortable,30
melancholy,1
overwhelmed,174
pessimistic,8
unhappy,6
upset,90
outrage,32
ass,384
damn,581
covidiot,314
terrify,2
terrified,91
terrifying,79
distrust,13
scare,124
scared,214
scaring,16
dread,16
failed,607
failed,607
failure,510
fuck,668
fucking,618
miserable,20
regret,34
shock,88
shocked,78
negligence,93
betrayed,8
cry,99
crying,78
idiot,467
idiots,243
selfish,268
upheaval,8
mess,185
crisis,2208
horrible,134
violence,665
abuse,168
rape,43
stupid,620
