words,ocurrences
panic,447
fear,1758
sad,1431
mental,1106
mind,987
sorry,1116
shame,748
hate,1156
hell,1180
bad,2643
feel,2307
feeling,634
shit,2165
worst,1714
worse,1801
blame,1224
lonely,48
chaos,400
mad,315
ruined,144
anxiety,482
stress,579
stressed,99
phobia,9
shame,748
hurt,420
disorder,100
loneliness,53
turmoil,42
anger,84
horror,108
rage,75
fate,89
nervous,115
restless,6
depression,307
grief,167
worry,751
worried,647
angst,21
depressed,70
suicide,193
suffer,476
suffering,886
uncertainty,416
uneasy,16
sadness,45
afraid,438
alone,797
suicidal,29
mood,173
tension,80
anxious,99
desperate,324
dismal,21
exhausted,59
insecure,54
distress,53
distressed,17
frustration,56
disgusting,440
boredom,17
bored,137
insane,331
stupidity,333
bullshit,646
uncertain,203
displeased,0
uncomfortable,65
melancholy,0
overwhelmed,197
pessimistic,17
unhappy,27
upset,126
outrage,105
ass,830
damn,1255
covidiot,173
terrify,3
terrified,85
terrifying,226
distrust,45
scare,229
scared,469
scaring,24
dread,21
failed,1221
failed,1221
failure,1192
fuck,1816
fucking,1664
miserable,55
regret,190
shock,226
shocked,286
negligence,187
betrayed,17
cry,194
crying,185
idiot,581
idiots,597
selfish,497
upheaval,28
mess,453
crisis,6041
horrible,364
violence,600
abuse,265
rape,55
stupid,1580
