words,ocurrences
panic,471
fear,1975
sad,1422
mental,1469
mind,1262
sorry,1076
shame,849
hate,1113
hell,1261
bad,2775
feel,2311
feeling,607
shit,2145
worst,1705
worse,1720
blame,1844
lonely,76
chaos,326
mad,392
ruined,190
anxiety,498
stress,672
stressed,108
phobia,10
shame,849
hurt,467
disorder,85
loneliness,124
turmoil,46
anger,166
horror,183
rage,80
fate,88
nervous,111
restless,18
depression,464
grief,231
worry,693
worried,622
angst,9
depressed,70
suicide,336
suffer,515
suffering,851
uncertainty,328
uneasy,9
sadness,50
afraid,517
alone,1101
suicidal,36
mood,140
tension,88
anxious,126
desperate,338
dismal,16
exhausted,60
insecure,46
distress,123
distressed,26
frustration,473
disgusting,466
boredom,41
bored,205
insane,426
stupidity,523
bullshit,677
uncertain,218
displeased,1
uncomfortable,68
melancholy,2
overwhelmed,156
pessimistic,30
unhappy,34
upset,171
outrage,117
ass,989
damn,954
covidiot,227
terrify,7
terrified,87
terrifying,153
distrust,28
scare,212
scared,596
scaring,29
dread,18
failed,1298
failed,1298
failure,1179
fuck,1666
fucking,1637
miserable,82
regret,84
shock,271
shocked,241
negligence,255
betrayed,24
cry,275
crying,269
idiot,1250
idiots,678
selfish,460
upheaval,28
mess,726
crisis,8557
horrible,450
violence,454
abuse,362
rape,66
stupid,2461
