words,ocurrences
panic,117
fear,515
sad,354
mental,274
mind,269
sorry,325
shame,155
hate,231
hell,388
bad,901
feel,513
feeling,140
shit,698
worst,503
worse,611
blame,378
lonely,7
chaos,45
mad,74
ruined,25
anxiety,107
stress,109
stressed,27
phobia,6
shame,155
hurt,86
disorder,21
loneliness,11
turmoil,10
anger,53
horror,46
rage,38
fate,22
nervous,25
restless,1
depression,39
grief,41
worry,183
worried,199
angst,2
depressed,11
suicide,48
suffer,115
suffering,225
uncertainty,40
uneasy,3
sadness,10
afraid,134
alone,250
suicidal,6
mood,13
tension,8
anxious,20
desperate,56
dismal,6
exhausted,29
insecure,7
distress,11
distressed,2
frustration,20
disgusting,84
boredom,4
bored,17
insane,145
stupidity,131
bullshit,219
uncertain,24
displeased,0
uncomfortable,12
melancholy,1
overwhelmed,321
pessimistic,3
unhappy,7
upset,36
outrage,20
ass,258
damn,395
covidiot,35
terrify,2
terrified,27
terrifying,60
distrust,19
scare,102
scared,116
scaring,13
dread,2
failed,275
failed,275
failure,264
fuck,549
fucking,494
miserable,26
regret,72
shock,51
shocked,94
negligence,58
betrayed,5
cry,36
crying,43
idiot,223
idiots,199
selfish,139
upheaval,4
mess,113
crisis,1258
horrible,93
violence,186
abuse,70
rape,11
stupid,684
