words,ocurrences
panic,633
fear,1488
sad,2053
mental,1824
mind,1599
sorry,1440
shame,855
hate,1146
hell,1366
bad,2848
feel,2693
feeling,860
shit,2681
worst,1677
worse,1908
blame,1093
lonely,106
chaos,351
mad,663
ruined,118
anxiety,646
stress,777
stressed,140
phobia,12
shame,855
hurt,609
disorder,229
loneliness,179
turmoil,121
anger,209
horror,325
rage,107
fate,162
nervous,78
restless,25
depression,426
grief,245
worry,848
worried,722
angst,14
depressed,54
suicide,286
suffer,481
suffering,891
uncertainty,423
uneasy,9
sadness,242
afraid,480
alone,1415
suicidal,55
mood,148
tension,45
anxious,145
desperate,397
dismal,29
exhausted,66
insecure,26
distress,182
distressed,55
frustration,78
disgusting,490
boredom,85
bored,181
insane,1162
stupidity,1036
bullshit,639
uncertain,323
displeased,1
uncomfortable,96
melancholy,6
overwhelmed,249
pessimistic,18
unhappy,29
upset,167
outrage,219
ass,1205
damn,1082
covidiot,412
terrify,9
terrified,139
terrifying,277
distrust,32
scare,186
scared,509
scaring,22
dread,30
failed,1037
failed,1037
failure,715
fuck,2249
fucking,2596
miserable,48
regret,132
shock,309
shocked,332
negligence,175
betrayed,24
cry,289
crying,389
idiot,2416
idiots,882
selfish,259
upheaval,33
mess,326
crisis,11471
horrible,378
violence,684
abuse,574
rape,49
stupid,4014
