words,ocurrences
panic,1344
fear,1543
sad,1620
mental,886
mind,1130
sorry,1228
shame,1023
hate,1033
hell,1102
bad,2486
feel,2230
feeling,742
shit,2542
worst,1403
worse,1726
blame,1241
lonely,72
chaos,533
mad,425
ruined,106
anxiety,791
stress,581
stressed,138
phobia,3
shame,1023
hurt,271
disorder,61
loneliness,50
turmoil,28
anger,115
horror,129
rage,62
fate,63
nervous,85
restless,30
depression,223
grief,136
worry,654
worried,708
angst,10
depressed,52
suicide,170
suffer,337
suffering,752
uncertainty,296
uneasy,5
sadness,46
afraid,427
alone,1087
suicidal,22
mood,108
tension,32
anxious,182
desperate,242
dismal,18
exhausted,67
insecure,44
distress,114
distressed,25
frustration,41
disgusting,614
boredom,94
bored,307
insane,315
stupidity,520
bullshit,427
uncertain,166
displeased,0
uncomfortable,34
melancholy,3
overwhelmed,300
pessimistic,15
unhappy,38
upset,119
outrage,76
ass,1083
damn,1071
covidiot,127
terrify,11
terrified,137
terrifying,212
distrust,29
scare,256
scared,721
scaring,49
dread,26
failed,1437
failed,1437
failure,1111
fuck,2266
fucking,1740
miserable,54
regret,110
shock,264
shocked,157
negligence,219
betrayed,19
cry,227
crying,240
idiot,693
idiots,549
selfish,406
upheaval,16
mess,323
crisis,8094
horrible,379
violence,673
abuse,346
rape,38
stupid,1375
