word,count
coronavirus,130207
covid19,67300
covid,58500
19,56941
people,28459
amp,22066
cases,19720
trump,19471
new,19134
us,18947
via,17375
pandemic,16060
like,13777
get,13677
one,13349
time,12423
home,12362
help,12288
virus,12099
news,11729
need,11380
world,11225
health,11083
stay,10636
please,10620
china,10273
would,9073
know,8986
lockdown,8635
good,8622
positive,8407
test,8279
deaths,8261
crisis,8094
fight,7888
see,7874
000,7718
government,7584
realdonaldtrump,7582
go,7547
first,7476
many,7276
day,7244
spread,7136
death,7102
take,7058
going,7034
still,6971
could,6961
even,6933
state,6818
country,6814
work,6537
right,6436
well,6433
let,6411
make,6390
care,6362
think,6357
testing,6157
may,6144
due,6143
also,5882
great,5832
says,5801
patients,5688
workers,5645
outbreak,5644
today,5614
india,5605
president,5587
stop,5521
way,5470
quarantine,5467
days,5416
medical,5387
back,5274
really,5227
much,5219
safe,5204
social,5153
keep,5121
thank,5115
said,5097
re,5030
response,4973
every,4970
hospital,4962
support,4920
read,4880
everyone,4860
want,4735
times,4735
life,4707
corona,4692
god,4686
hope,4635
uk,4623
got,4614
live,4578
say,4573
coronalockdown,4501
italy,4453
thanks,4429
covid_19,4402
must,4392
tested,4376
public,4369
confirmed,4322
man,4290
march,4270
number,4258
york,4167
daily,4114
2020,4095
two,4053
use,3948
come,3926
last,3914
tests,3896
weeks,3851
total,3834
family,3832
latest,3826
free,3775
states,3772
lives,3756
real,3741
better,3714
week,3695
masks,3679
working,3652
amid,3627
money,3624
best,3572
case,3542
10,3511
thing,3504
look,3502
die,3496
year,3493
youtube,3485
call,3464
already,3462
never,3461
getting,3446
around,3443
another,3410
done,3409
america,3403
symptoms,3398
stayathomeandstaysafe,3379
update,3327
love,3306
media,3297
distancing,3261
business,3236
check,3196
died,3170
self,3168
give,3149
doctors,3139
infected,3125
away,3124
video,3116
global,3084
coronaupdate,3076
made,3069
coronavirusoutbreak,3049
job,3047
ve,3034
risk,3034
ca,3025
chinese,3022
countries,3017
things,3015
next,3010
needs,2975
food,2966
together,2937
since,2935
flu,2932
old,2926
data,2922
end,2888
anyone,2869
nhs,2846
long,2825
americans,2820
staff,2813
house,2805
something,2801
save,2800
rate,2795
someone,2793
big,2793
hospitals,2765
protect,2763
sure,2754
watch,2744
relief,2743
without,2738
put,2717
face,2704
bill,2699
dr,2696
hands,2658
information,2643
police,2638
part,2630
person,2613
gt,2608
city,2607
million,2600
healthcare,2586
yet,2583
find,2569
emergency,2566
making,2565
numbers,2561
always,2558
disease,2551
taking,2543
shit,2542
sign,2540
enough,2537
100,2537
others,2532
situation,2532
usa,2529
far,2528
govt,2524
community,2518
tell,2502
bad,2486
pay,2481
trying,2469
might,2463
isolation,2458
show,2458
updates,2442
post,2442
pm,2434
nothing,2427
years,2422
governor,2413
stayhome,2403
sick,2398
important,2390
believe,2382
yes,2367
county,2363
ventilators,2344
share,2335
national,2334
coming,2321
28,2320
place,2312
start,2310
ever,2301
20,2298
system,2298
na,2291
reported,2283
article,2277
true,2274
fuck,2266
wuhan,2258
soon,2247
months,2241
little,2234
top,2231
feel,2230
order,2216
story,2195
called,2190
open,2180
everything,2178
war,2176
sir,2172
using,2170
online,2164
narendramodi,2163
gov,2160
human,2143
lot,2142
travel,2133
small,2133
friends,2129
local,2126
oh,2120
nigeria,2118
across,2113
economy,2102
breaking,2101
least,2098
doctor,2097
anything,2095
measures,2095
toll,2092
high,2086
follow,2062
ago,2052
spreading,2050
told,2047
american,2042
hard,2032
treatment,2031
maybe,2030
change,2029
team,2029
essential,2024
report,2021
saying,2016
hit,2014
nation,1994
thought,1980
cnn,1961
month,1953
fighting,1948
actually,1934
makes,1933
point,1920
advice,1920
south,1908
possible,1901
ll,1898
cure,1891
spain,1888
full,1887
saturday,1887
whole,1884
florida,1883
listen,1876
reports,1869
lost,1864
united,1862
fake,1859
mask,1856
understand,1839
johnson,1832
taken,1827
hours,1827
fact,1825
boris,1824
act,1822
stimulus,1821
minister,1818
used,1806
twitter,1800
coronaviruspandemic,1792
control,1779
app,1775
close,1769
30,1765
seen,1762
nyc,1760
donate,1758
fund,1757
wrong,1748
supplies,1741
fucking,1740
hand,1735
worse,1726
less,1712
thread,1704
critical,1698
join,1695
experts,1695
petition,1692
continue,1687
poor,1686
dead,1683
tweet,1679
remember,1675
left,1670
infection,1668
seriously,1666
impact,1664
ppe,1663
contact,1654
leadership,1653
try,1649
instead,1648
the,1642
kill,1633
businesses,1627
provide,1626
24,1622
sad,1620
service,1614
needed,1611
vaccine,1604
minutes,1601
officials,1585
looking,1585
50,1585
federal,1575
citizens,1574
else,1570
economic,1567
children,1564
socialdistancing,1561
leave,1558
action,1555
related,1554
dying,1553
early,1551
helping,1549
current,1543
fear,1543
including,1535
ask,1530
