words,ocurrences
panic,185
fear,870
sad,388
mental,570
mind,400
sorry,346
shame,233
hate,371
hell,416
bad,960
feel,822
feeling,536
shit,764
worst,480
worse,1085
blame,433
lonely,22
chaos,106
mad,111
ruined,37
anxiety,205
stress,238
stressed,58
phobia,5
shame,233
hurt,114
disorder,96
loneliness,32
turmoil,11
anger,42
horror,46
rage,50
fate,23
nervous,51
restless,5
depression,105
grief,61
worry,280
worried,232
angst,3
depressed,18
suicide,111
suffer,132
suffering,441
uncertainty,151
uneasy,4
sadness,19
afraid,184
alone,311
suicidal,8
mood,43
tension,10
anxious,42
desperate,61
dismal,7
exhausted,56
insecure,22
distress,33
distressed,21
frustration,28
disgusting,126
boredom,5
bored,19
insane,136
stupidity,123
bullshit,213
uncertain,51
displeased,2
uncomfortable,65
melancholy,0
overwhelmed,106
pessimistic,5
unhappy,8
upset,65
outrage,51
ass,258
damn,332
covidiot,63
terrify,0
terrified,31
terrifying,34
distrust,21
scare,124
scared,821
scaring,16
dread,9
failed,372
failed,372
failure,562
fuck,649
fucking,556
miserable,18
regret,27
shock,73
shocked,128
negligence,170
betrayed,12
cry,103
crying,79
idiot,192
idiots,197
selfish,120
upheaval,6
mess,139
crisis,1552
horrible,98
violence,211
abuse,163
rape,22
stupid,454
