words,ocurrences
panic,54
fear,440
sad,347
mental,248
mind,236
sorry,328
shame,156
hate,213
hell,289
bad,619
feel,451
feeling,157
shit,428
worst,388
worse,480
blame,249
lonely,17
chaos,67
mad,95
ruined,20
anxiety,81
stress,71
stressed,19
phobia,6
shame,156
hurt,81
disorder,12
loneliness,8
turmoil,2
anger,69
horror,33
rage,25
fate,10
nervous,20
restless,3
depression,27
grief,57
worry,164
worried,278
angst,4
depressed,7
suicide,83
suffer,109
suffering,192
uncertainty,39
uneasy,3
sadness,10
afraid,110
alone,227
suicidal,6
mood,14
tension,9
anxious,21
desperate,50
dismal,2
exhausted,35
insecure,3
distress,8
distressed,4
frustration,27
disgusting,80
boredom,2
bored,14
insane,94
stupidity,150
bullshit,193
uncertain,12
displeased,0
uncomfortable,6
melancholy,0
overwhelmed,140
pessimistic,5
unhappy,7
upset,40
outrage,39
ass,185
damn,247
covidiot,33
terrify,2
terrified,20
terrifying,35
distrust,19
scare,54
scared,132
scaring,10
dread,3
failed,382
failed,382
failure,221
fuck,628
fucking,349
miserable,15
regret,47
shock,36
shocked,56
negligence,54
betrayed,11
cry,65
crying,77
idiot,128
idiots,209
selfish,139
upheaval,6
mess,66
crisis,595
horrible,977
violence,89
abuse,58
rape,29
stupid,565
