words,ocurrences
panic,51
fear,217
sad,157
mental,313
mind,200
sorry,193
shame,135
hate,130
hell,204
bad,397
feel,328
feeling,127
shit,317
worst,256
worse,304
blame,229
lonely,5
chaos,34
mad,50
ruined,10
anxiety,72
stress,86
stressed,17
phobia,2
shame,135
hurt,40
disorder,118
loneliness,25
turmoil,7
anger,24
horror,28
rage,12
fate,13
nervous,31
restless,3
depression,61
grief,31
worry,112
worried,103
angst,2
depressed,6
suicide,39
suffer,52
suffering,122
uncertainty,42
uneasy,0
sadness,5
afraid,72
alone,153
suicidal,6
mood,26
tension,3
anxious,19
desperate,27
dismal,1
exhausted,22
insecure,6
distress,21
distressed,1
frustration,18
disgusting,106
boredom,0
bored,9
insane,62
stupidity,56
bullshit,97
uncertain,11
displeased,0
uncomfortable,6
melancholy,1
overwhelmed,69
pessimistic,3
unhappy,5
upset,38
outrage,29
ass,99
damn,119
covidiot,11
terrify,0
terrified,13
terrifying,31
distrust,9
scare,47
scared,71
scaring,6
dread,1
failed,199
failed,199
failure,141
fuck,283
fucking,203
miserable,9
regret,69
shock,26
shocked,53
negligence,43
betrayed,1
cry,39
crying,26
idiot,131
idiots,69
selfish,56
upheaval,6
mess,55
crisis,645
horrible,38
violence,147
abuse,89
rape,27
stupid,198
