words,ocurrences
panic,54
fear,583
sad,503
mental,381
mind,302
sorry,325
shame,253
hate,219
hell,354
bad,812
feel,593
feeling,176
shit,577
worst,383
worse,474
blame,267
lonely,16
chaos,81
mad,100
ruined,19
anxiety,116
stress,181
stressed,25
phobia,0
shame,253
hurt,86
disorder,21
loneliness,14
turmoil,2
anger,48
horror,56
rage,33
fate,21
nervous,23
restless,2
depression,55
grief,40
worry,195
worried,223
angst,0
depressed,10
suicide,99
suffer,251
suffering,252
uncertainty,69
uneasy,7
sadness,11
afraid,126
alone,295
suicidal,6
mood,17
tension,17
anxious,15
desperate,40
dismal,3
exhausted,61
insecure,8
distress,44
distressed,5
frustration,29
disgusting,206
boredom,7
bored,8
insane,119
stupidity,190
bullshit,193
uncertain,23
displeased,1
uncomfortable,19
melancholy,1
overwhelmed,207
pessimistic,7
unhappy,48
upset,37
outrage,28
ass,262
damn,314
covidiot,108
terrify,5
terrified,24
terrifying,67
distrust,18
scare,96
scared,127
scaring,14
dread,6
failed,241
failed,241
failure,192
fuck,511
fucking,456
miserable,17
regret,60
shock,50
shocked,100
negligence,59
betrayed,2
cry,51
crying,44
idiot,290
idiots,262
selfish,200
upheaval,5
mess,103
crisis,1044
horrible,81
violence,92
abuse,102
rape,23
stupid,565
