words,ocurrences
panic,168
fear,582
sad,236
mental,192
mind,226
sorry,258
shame,137
hate,186
hell,315
bad,652
feel,487
feeling,200
shit,806
worst,284
worse,604
blame,211
lonely,12
chaos,54
mad,74
ruined,35
anxiety,91
stress,63
stressed,23
phobia,16
shame,137
hurt,51
disorder,11
loneliness,9
turmoil,1
anger,31
horror,75
rage,20
fate,7
nervous,21
restless,0
depression,38
grief,40
worry,155
worried,130
angst,1
depressed,10
suicide,32
suffer,92
suffering,133
uncertainty,43
uneasy,0
sadness,11
afraid,94
alone,190
suicidal,0
mood,20
tension,2
anxious,5
desperate,42
dismal,4
exhausted,31
insecure,5
distress,14
distressed,3
frustration,21
disgusting,110
boredom,3
bored,15
insane,86
stupidity,87
bullshit,164
uncertain,19
displeased,0
uncomfortable,7
melancholy,0
overwhelmed,98
pessimistic,2
unhappy,3
upset,26
outrage,12
ass,207
damn,332
covidiot,14
terrify,0
terrified,28
terrifying,80
distrust,3
scare,128
scared,119
scaring,10
dread,6
failed,247
failed,247
failure,200
fuck,772
fucking,496
miserable,19
regret,11
shock,63
shocked,30
negligence,30
betrayed,7
cry,33
crying,47
idiot,124
idiots,112
selfish,82
upheaval,2
mess,105
crisis,471
horrible,81
violence,95
abuse,48
rape,9
stupid,304
