words,ocurrences
panic,76
fear,504
sad,573
mental,540
mind,354
sorry,425
shame,223
hate,344
hell,422
bad,975
feel,749
feeling,272
shit,752
worst,421
worse,565
blame,349
lonely,23
chaos,62
mad,97
ruined,23
anxiety,198
stress,176
stressed,31
phobia,0
shame,223
hurt,99
disorder,32
loneliness,12
turmoil,12
anger,47
horror,50
rage,28
fate,26
nervous,44
restless,1
depression,71
grief,89
worry,211
worried,219
angst,3
depressed,15
suicide,109
suffer,136
suffering,276
uncertainty,54
uneasy,3
sadness,17
afraid,181
alone,285
suicidal,12
mood,25
tension,3
anxious,43
desperate,80
dismal,6
exhausted,54
insecure,3
distress,59
distressed,2
frustration,21
disgusting,107
boredom,8
bored,11
insane,182
stupidity,257
bullshit,249
uncertain,30
displeased,1
uncomfortable,16
melancholy,0
overwhelmed,155
pessimistic,3
unhappy,9
upset,34
outrage,35
ass,259
damn,402
covidiot,244
terrify,3
terrified,27
terrifying,44
distrust,19
scare,75
scared,245
scaring,9
dread,3
failed,265
failed,265
failure,240
fuck,736
fucking,583
miserable,17
regret,63
shock,57
shocked,96
negligence,50
betrayed,8
cry,59
crying,49
idiot,273
idiots,289
selfish,198
upheaval,4
mess,110
crisis,889
horrible,94
violence,121
abuse,82
rape,18
stupid,951
