words,ocurrences
panic,610
fear,1653
sad,1767
mental,1653
mind,1405
sorry,1318
shame,932
hate,1351
hell,1262
bad,2911
feel,2518
feeling,931
shit,2187
worst,2312
worse,2703
blame,1679
lonely,111
chaos,437
mad,371
ruined,109
anxiety,737
stress,767
stressed,179
phobia,14
shame,932
hurt,428
disorder,72
loneliness,116
turmoil,114
anger,297
horror,131
rage,71
fate,126
nervous,70
restless,25
depression,474
grief,202
worry,886
worried,773
angst,7
depressed,78
suicide,318
suffer,448
suffering,1047
uncertainty,530
uneasy,13
sadness,53
afraid,390
alone,1260
suicidal,40
mood,150
tension,64
anxious,214
desperate,431
dismal,12
exhausted,104
insecure,97
distress,157
distressed,38
frustration,94
disgusting,511
boredom,81
bored,250
insane,334
stupidity,471
bullshit,867
uncertain,326
displeased,3
uncomfortable,85
melancholy,2
overwhelmed,297
pessimistic,28
unhappy,33
upset,182
outrage,123
ass,880
damn,979
covidiot,286
terrify,7
terrified,79
terrifying,143
distrust,47
scare,220
scared,437
scaring,32
dread,17
failed,1215
failed,1215
failure,1041
fuck,1869
fucking,1560
miserable,62
regret,125
shock,340
shocked,359
negligence,240
betrayed,29
cry,239
crying,233
idiot,874
idiots,853
selfish,286
upheaval,28
mess,381
crisis,14276
horrible,365
violence,675
abuse,510
rape,52
stupid,1880
