words,ocurrences
panic,233
fear,1044
sad,716
mental,683
mind,634
sorry,561
shame,442
hate,622
hell,625
bad,1224
feel,1175
feeling,297
shit,877
worst,1050
worse,1156
blame,796
lonely,49
chaos,184
mad,157
ruined,134
anxiety,310
stress,325
stressed,65
phobia,6
shame,442
hurt,204
disorder,43
loneliness,51
turmoil,35
anger,65
horror,97
rage,75
fate,25
nervous,39
restless,17
depression,258
grief,78
worry,380
worried,494
angst,4
depressed,77
suicide,265
suffer,243
suffering,525
uncertainty,131
uneasy,6
sadness,30
afraid,261
alone,623
suicidal,25
mood,47
tension,28
anxious,66
desperate,176
dismal,17
exhausted,59
insecure,15
distress,33
distressed,8
frustration,25
disgusting,197
boredom,25
bored,47
insane,164
stupidity,164
bullshit,257
uncertain,84
displeased,0
uncomfortable,42
melancholy,2
overwhelmed,83
pessimistic,16
unhappy,13
upset,68
outrage,54
ass,354
damn,403
covidiot,68
terrify,1
terrified,52
terrifying,63
distrust,22
scare,158
scared,206
scaring,26
dread,8
failed,847
failed,847
failure,548
fuck,742
fucking,667
miserable,36
regret,31
shock,93
shocked,159
negligence,111
betrayed,19
cry,88
crying,92
idiot,359
idiots,290
selfish,223
upheaval,17
mess,190
crisis,2660
horrible,178
violence,254
abuse,187
rape,61
stupid,739
