words,ocurrences
panic,369
fear,1196
sad,957
mental,1029
mind,862
sorry,1028
shame,388
hate,471
hell,690
bad,1685
feel,1257
feeling,413
shit,1254
worst,993
worse,1360
blame,817
lonely,41
chaos,256
mad,195
ruined,119
anxiety,375
stress,470
stressed,88
phobia,10
shame,388
hurt,240
disorder,33
loneliness,65
turmoil,23
anger,81
horror,70
rage,36
fate,36
nervous,88
restless,3
depression,287
grief,240
worry,402
worried,899
angst,8
depressed,39
suicide,213
suffer,307
suffering,647
uncertainty,403
uneasy,8
sadness,40
afraid,227
alone,758
suicidal,19
mood,69
tension,20
anxious,82
desperate,152
dismal,14
exhausted,62
insecure,22
distress,40
distressed,12
frustration,27
disgusting,269
boredom,12
bored,54
insane,418
stupidity,159
bullshit,296
uncertain,140
displeased,0
uncomfortable,41
melancholy,0
overwhelmed,105
pessimistic,5
unhappy,16
upset,69
outrage,57
ass,436
damn,685
covidiot,74
terrify,29
terrified,41
terrifying,72
distrust,21
scare,194
scared,269
scaring,28
dread,10
failed,1556
failed,1556
failure,877
fuck,1110
fucking,985
miserable,31
regret,56
shock,160
shocked,151
negligence,254
betrayed,14
cry,99
crying,89
idiot,407
idiots,229
selfish,246
upheaval,18
mess,315
crisis,3712
horrible,267
violence,655
abuse,256
rape,71
stupid,714
