words,ocurrences
panic,106
fear,447
sad,304
mental,300
mind,269
sorry,299
shame,224
hate,267
hell,274
bad,818
feel,747
feeling,212
shit,583
worst,411
worse,410
blame,247
lonely,6
chaos,47
mad,65
ruined,65
anxiety,75
stress,107
stressed,26
phobia,1
shame,224
hurt,73
disorder,24
loneliness,27
turmoil,5
anger,40
horror,29
rage,3
fate,22
nervous,32
restless,2
depression,51
grief,37
worry,148
worried,203
angst,0
depressed,19
suicide,78
suffer,110
suffering,210
uncertainty,39
uneasy,2
sadness,9
afraid,113
alone,188
suicidal,11
mood,16
tension,7
anxious,36
desperate,45
dismal,1
exhausted,27
insecure,3
distress,23
distressed,4
frustration,10
disgusting,138
boredom,2
bored,10
insane,101
stupidity,103
bullshit,423
uncertain,25
displeased,0
uncomfortable,12
melancholy,0
overwhelmed,41
pessimistic,1
unhappy,5
upset,30
outrage,20
ass,140
damn,256
covidiot,15
terrify,1
terrified,17
terrifying,24
distrust,12
scare,79
scared,105
scaring,10
dread,7
failed,211
failed,211
failure,207
fuck,625
fucking,497
miserable,27
regret,33
shock,44
shocked,51
negligence,41
betrayed,7
cry,40
crying,47
idiot,125
idiots,124
selfish,107
upheaval,4
mess,85
crisis,616
horrible,111
violence,195
abuse,98
rape,12
stupid,442
