words,ocurrences
panic,197
fear,1079
sad,748
mental,566
mind,613
sorry,752
shame,360
hate,393
hell,531
bad,1436
feel,1070
feeling,406
shit,995
worst,723
worse,1181
blame,484
lonely,34
chaos,218
mad,166
ruined,63
anxiety,193
stress,200
stressed,62
phobia,11
shame,360
hurt,127
disorder,36
loneliness,35
turmoil,20
anger,106
horror,82
rage,41
fate,38
nervous,47
restless,4
depression,89
grief,81
worry,299
worried,554
angst,8
depressed,36
suicide,121
suffer,198
suffering,496
uncertainty,94
uneasy,5
sadness,30
afraid,231
alone,508
suicidal,12
mood,45
tension,12
anxious,73
desperate,144
dismal,6
exhausted,143
insecure,7
distress,35
distressed,7
frustration,41
disgusting,277
boredom,9
bored,39
insane,188
stupidity,199
bullshit,283
uncertain,33
displeased,1
uncomfortable,30
melancholy,1
overwhelmed,313
pessimistic,8
unhappy,29
upset,74
outrage,63
ass,336
damn,377
covidiot,106
terrify,7
terrified,66
terrifying,191
distrust,37
scare,120
scared,240
scaring,12
dread,14
failed,790
failed,790
failure,619
fuck,920
fucking,873
miserable,37
regret,58
shock,83
shocked,114
negligence,110
betrayed,15
cry,122
crying,89
idiot,359
idiots,307
selfish,297
upheaval,8
mess,241
crisis,1346
horrible,170
violence,233
abuse,117
rape,21
stupid,709
