words,ocurrences
panic,548
fear,1835
sad,3227
mental,819
mind,1103
sorry,1254
shame,952
hate,1334
hell,1226
bad,2454
feel,2235
feeling,527
shit,2605
worst,2064
worse,1724
blame,1367
lonely,38
chaos,219
mad,315
ruined,196
anxiety,382
stress,451
stressed,71
phobia,5
shame,952
hurt,268
disorder,61
loneliness,38
turmoil,23
anger,146
horror,127
rage,88
fate,60
nervous,68
restless,7
depression,313
grief,117
worry,727
worried,631
angst,6
depressed,80
suicide,367
suffer,379
suffering,781
uncertainty,194
uneasy,8
sadness,46
afraid,544
alone,821
suicidal,30
mood,101
tension,51
anxious,88
desperate,236
dismal,17
exhausted,80
insecure,28
distress,74
distressed,7
frustration,89
disgusting,496
boredom,36
bored,114
insane,305
stupidity,579
bullshit,553
uncertain,85
displeased,0
uncomfortable,71
melancholy,1
overwhelmed,312
pessimistic,14
unhappy,21
upset,135
outrage,114
ass,1074
damn,1561
covidiot,274
terrify,8
terrified,125
terrifying,199
distrust,78
scare,316
scared,444
scaring,34
dread,21
failed,2564
failed,2564
failure,1422
fuck,2090
fucking,2246
miserable,68
regret,131
shock,247
shocked,320
negligence,243
betrayed,33
cry,183
crying,158
idiot,964
idiots,931
selfish,852
upheaval,15
mess,489
crisis,4544
horrible,445
violence,475
abuse,237
rape,65
stupid,2200
