words,ocurrences
panic,65
fear,418
sad,302
mental,265
mind,197
sorry,158
shame,160
hate,422
hell,151
bad,492
feel,508
feeling,132
shit,278
worst,260
worse,484
blame,178
lonely,8
chaos,70
mad,52
ruined,25
anxiety,79
stress,92
stressed,28
phobia,1
shame,160
hurt,38
disorder,13
loneliness,21
turmoil,3
anger,27
horror,14
rage,8
fate,13
nervous,24
restless,2
depression,75
grief,30
worry,157
worried,204
angst,0
depressed,6
suicide,54
suffer,98
suffering,184
uncertainty,28
uneasy,1
sadness,14
afraid,101
alone,170
suicidal,4
mood,19
tension,5
anxious,46
desperate,41
dismal,4
exhausted,13
insecure,2
distress,30
distressed,1
frustration,15
disgusting,138
boredom,3
bored,6
insane,48
stupidity,76
bullshit,93
uncertain,13
displeased,0
uncomfortable,10
melancholy,0
overwhelmed,29
pessimistic,1
unhappy,5
upset,17
outrage,12
ass,98
damn,138
covidiot,11
terrify,3
terrified,6
terrifying,19
distrust,4
scare,58
scared,60
scaring,6
dread,2
failed,241
failed,241
failure,130
fuck,266
fucking,238
miserable,72
regret,28
shock,16
shocked,38
negligence,30
betrayed,5
cry,26
crying,25
idiot,120
idiots,92
selfish,95
upheaval,3
mess,94
crisis,642
horrible,40
violence,210
abuse,55
rape,7
stupid,305
