words,ocurrences
panic,109
fear,493
sad,428
mental,351
mind,315
sorry,436
shame,288
hate,266
hell,400
bad,1045
feel,769
feeling,307
shit,699
worst,594
worse,708
blame,674
lonely,54
chaos,138
mad,79
ruined,51
anxiety,179
stress,282
stressed,49
phobia,4
shame,288
hurt,98
disorder,31
loneliness,27
turmoil,8
anger,62
horror,70
rage,28
fate,9
nervous,43
restless,15
depression,123
grief,53
worry,252
worried,195
angst,2
depressed,21
suicide,95
suffer,200
suffering,281
uncertainty,92
uneasy,8
sadness,22
afraid,168
alone,381
suicidal,7
mood,34
tension,12
anxious,36
desperate,77
dismal,4
exhausted,56
insecure,10
distress,39
distressed,8
frustration,38
disgusting,147
boredom,7
bored,32
insane,123
stupidity,95
bullshit,206
uncertain,48
displeased,0
uncomfortable,28
melancholy,2
overwhelmed,131
pessimistic,3
unhappy,24
upset,52
outrage,35
ass,224
damn,344
covidiot,60
terrify,1
terrified,31
terrifying,80
distrust,29
scare,101
scared,146
scaring,10
dread,25
failed,434
failed,434
failure,701
fuck,575
fucking,498
miserable,38
regret,21
shock,121
shocked,89
negligence,73
betrayed,8
cry,70
crying,56
idiot,167
idiots,150
selfish,152
upheaval,3
mess,217
crisis,1034
horrible,135
violence,136
abuse,125
rape,12
stupid,392
