words,ocurrences
panic,932
fear,1747
sad,1977
mental,1281
mind,1224
sorry,1212
shame,1035
hate,1105
hell,1308
bad,2776
feel,2544
feeling,950
shit,2654
worst,1537
worse,1845
blame,1527
lonely,111
chaos,347
mad,429
ruined,235
anxiety,779
stress,779
stressed,147
phobia,10
shame,1035
hurt,347
disorder,74
loneliness,104
turmoil,52
anger,153
horror,148
rage,55
fate,78
nervous,78
restless,11
depression,428
grief,174
worry,948
worried,888
angst,5
depressed,65
suicide,210
suffer,449
suffering,801
uncertainty,570
uneasy,14
sadness,68
afraid,425
alone,1154
suicidal,22
mood,143
tension,56
anxious,193
desperate,291
dismal,23
exhausted,68
insecure,39
distress,118
distressed,27
frustration,60
disgusting,627
boredom,148
bored,256
insane,324
stupidity,407
bullshit,548
uncertain,315
displeased,2
uncomfortable,53
melancholy,4
overwhelmed,362
pessimistic,17
unhappy,41
upset,212
outrage,184
ass,992
damn,1202
covidiot,116
terrify,7
terrified,144
terrifying,197
distrust,25
scare,240
scared,555
scaring,34
dread,40
failed,988
failed,988
failure,1055
fuck,2422
fucking,1968
miserable,50
regret,100
shock,298
shocked,259
negligence,240
betrayed,53
cry,295
crying,276
idiot,944
idiots,563
selfish,303
upheaval,34
mess,392
crisis,12568
horrible,448
violence,638
abuse,415
rape,73
stupid,1556
