words,ocurrences
panic,139
fear,918
sad,575
mental,456
mind,544
sorry,550
shame,333
hate,404
hell,583
bad,1186
feel,992
feeling,354
shit,1089
worst,631
worse,870
blame,531
lonely,4
chaos,76
mad,148
ruined,37
anxiety,178
stress,159
stressed,28
phobia,7
shame,333
hurt,200
disorder,30
loneliness,17
turmoil,8
anger,64
horror,24
rage,90
fate,118
nervous,47
restless,5
depression,84
grief,72
worry,656
worried,303
angst,3
depressed,14
suicide,114
suffer,255
suffering,1670
uncertainty,83
uneasy,2
sadness,10
afraid,171
alone,376
suicidal,14
mood,27
tension,23
anxious,55
desperate,115
dismal,4
exhausted,130
insecure,15
distress,27
distressed,6
frustration,28
disgusting,156
boredom,2
bored,11
insane,196
stupidity,281
bullshit,291
uncertain,54
displeased,2
uncomfortable,19
melancholy,0
overwhelmed,442
pessimistic,6
unhappy,11
upset,78
outrage,38
ass,351
damn,510
covidiot,72
terrify,3
terrified,39
terrifying,71
distrust,14
scare,160
scared,228
scaring,20
dread,12
failed,511
failed,511
failure,394
fuck,908
fucking,822
miserable,30
regret,117
shock,66
shocked,80
negligence,77
betrayed,10
cry,96
crying,63
idiot,495
idiots,334
selfish,287
upheaval,5
mess,178
crisis,1015
horrible,127
violence,1576
abuse,173
rape,25
stupid,1049
