words,ocurrences
panic,71
fear,683
sad,189
mental,316
mind,230
sorry,193
shame,131
hate,134
hell,271
bad,476
feel,397
feeling,159
shit,359
worst,283
worse,413
blame,149
lonely,7
chaos,362
mad,46
ruined,23
anxiety,113
stress,135
stressed,32
phobia,4
shame,131
hurt,47
disorder,31
loneliness,16
turmoil,5
anger,73
horror,16
rage,12
fate,12
nervous,21
restless,0
depression,95
grief,35
worry,147
worried,234
angst,5
depressed,17
suicide,48
suffer,128
suffering,232
uncertainty,56
uneasy,5
sadness,11
afraid,155
alone,200
suicidal,9
mood,23
tension,6
anxious,43
desperate,53
dismal,5
exhausted,15
insecure,6
distress,31
distressed,6
frustration,10
disgusting,53
boredom,6
bored,17
insane,42
stupidity,50
bullshit,113
uncertain,18
displeased,0
uncomfortable,6
melancholy,0
overwhelmed,60
pessimistic,9
unhappy,1
upset,14
outrage,8
ass,90
damn,166
covidiot,11
terrify,1
terrified,13
terrifying,19
distrust,4
scare,88
scared,98
scaring,12
dread,5
failed,247
failed,247
failure,199
fuck,273
fucking,199
miserable,35
regret,17
shock,55
shocked,37
negligence,21
betrayed,8
cry,37
crying,36
idiot,88
idiots,89
selfish,58
upheaval,3
mess,75
crisis,858
horrible,61
violence,167
abuse,76
rape,12
stupid,251
