words,ocurrences
panic,320
fear,1411
sad,1354
mental,1408
mind,971
sorry,850
shame,681
hate,1049
hell,857
bad,2252
feel,1835
feeling,551
shit,1531
worst,1642
worse,1547
blame,922
lonely,60
chaos,288
mad,259
ruined,177
anxiety,442
stress,517
stressed,127
phobia,9
shame,681
hurt,383
disorder,52
loneliness,53
turmoil,44
anger,82
horror,326
rage,69
fate,86
nervous,76
restless,4
depression,287
grief,143
worry,564
worried,544
angst,9
depressed,75
suicide,144
suffer,409
suffering,936
uncertainty,356
uneasy,11
sadness,30
afraid,362
alone,821
suicidal,21
mood,77
tension,51
anxious,99
desperate,195
dismal,19
exhausted,49
insecure,41
distress,118
distressed,12
frustration,53
disgusting,367
boredom,43
bored,71
insane,254
stupidity,282
bullshit,497
uncertain,180
displeased,0
uncomfortable,71
melancholy,0
overwhelmed,558
pessimistic,10
unhappy,245
upset,134
outrage,105
ass,682
damn,979
covidiot,269
terrify,5
terrified,92
terrifying,126
distrust,32
scare,220
scared,381
scaring,46
dread,9
failed,1160
failed,1160
failure,1113
fuck,1440
fucking,1273
miserable,48
regret,142
shock,176
shocked,242
negligence,172
betrayed,28
cry,160
crying,154
idiot,526
idiots,388
selfish,499
upheaval,109
mess,346
crisis,5403
horrible,309
violence,430
abuse,289
rape,100
stupid,1108
