words,ocurrences
panic,111
fear,718
sad,577
mental,991
mind,413
sorry,382
shame,305
hate,439
hell,418
bad,1093
feel,959
feeling,367
shit,890
worst,574
worse,794
blame,377
lonely,55
chaos,71
mad,122
ruined,47
anxiety,218
stress,244
stressed,51
phobia,8
shame,305
hurt,140
disorder,412
loneliness,59
turmoil,13
anger,44
horror,29
rage,41
fate,25
nervous,54
restless,2
depression,270
grief,88
worry,286
worried,294
angst,2
depressed,94
suicide,163
suffer,231
suffering,416
uncertainty,180
uneasy,4
sadness,28
afraid,206
alone,504
suicidal,23
mood,49
tension,15
anxious,77
desperate,111
dismal,10
exhausted,45
insecure,11
distress,61
distressed,10
frustration,36
disgusting,193
boredom,14
bored,23
insane,150
stupidity,119
bullshit,285
uncertain,73
displeased,1
uncomfortable,19
melancholy,0
overwhelmed,75
pessimistic,6
unhappy,13
upset,62
outrage,50
ass,304
damn,511
covidiot,21
terrify,3
terrified,31
terrifying,41
distrust,35
scare,73
scared,167
scaring,12
dread,10
failed,425
failed,425
failure,544
fuck,753
fucking,716
miserable,24
regret,41
shock,94
shocked,188
negligence,102
betrayed,6
cry,75
crying,63
idiot,195
idiots,168
selfish,105
upheaval,4
mess,145
crisis,1572
horrible,155
violence,284
abuse,209
rape,28
stupid,487
