words,ocurrences
panic,242
fear,903
sad,763
mental,714
mind,564
sorry,539
shame,584
hate,512
hell,566
bad,1354
feel,1083
feeling,377
shit,1244
worst,1447
worse,1110
blame,578
lonely,50
chaos,303
mad,162
ruined,124
anxiety,240
stress,310
stressed,54
phobia,5
shame,584
hurt,187
disorder,34
loneliness,60
turmoil,29
anger,160
horror,64
rage,47
fate,50
nervous,52
restless,4
depression,192
grief,95
worry,386
worried,530
angst,3
depressed,28
suicide,163
suffer,242
suffering,481
uncertainty,151
uneasy,5
sadness,30
afraid,245
alone,689
suicidal,10
mood,51
tension,27
anxious,51
desperate,124
dismal,9
exhausted,113
insecure,15
distress,47
distressed,7
frustration,19
disgusting,261
boredom,26
bored,38
insane,163
stupidity,168
bullshit,391
uncertain,207
displeased,0
uncomfortable,49
melancholy,1
overwhelmed,321
pessimistic,6
unhappy,13
upset,79
outrage,154
ass,486
damn,627
covidiot,70
terrify,4
terrified,35
terrifying,84
distrust,61
scare,157
scared,228
scaring,21
dread,13
failed,649
failed,649
failure,490
fuck,1285
fucking,980
miserable,37
regret,240
shock,149
shocked,126
negligence,112
betrayed,20
cry,126
crying,146
idiot,445
idiots,283
selfish,431
upheaval,103
mess,248
crisis,2032
horrible,158
violence,327
abuse,312
rape,53
stupid,822
