words,ocurrences
panic,140
fear,627
sad,294
mental,253
mind,280
sorry,366
shame,163
hate,219
hell,347
bad,695
feel,711
feeling,208
shit,888
worst,353
worse,455
blame,259
lonely,11
chaos,92
mad,139
ruined,53
anxiety,100
stress,83
stressed,35
phobia,2
shame,163
hurt,79
disorder,22
loneliness,8
turmoil,9
anger,40
horror,20
rage,18
fate,10
nervous,17
restless,3
depression,36
grief,43
worry,322
worried,225
angst,2
depressed,13
suicide,73
suffer,103
suffering,135
uncertainty,95
uneasy,4
sadness,10
afraid,159
alone,219
suicidal,6
mood,17
tension,4
anxious,19
desperate,62
dismal,4
exhausted,52
insecure,5
distress,8
distressed,0
frustration,22
disgusting,118
boredom,32
bored,17
insane,100
stupidity,107
bullshit,182
uncertain,31
displeased,1
uncomfortable,11
melancholy,1
overwhelmed,129
pessimistic,4
unhappy,142
upset,38
outrage,11
ass,166
damn,440
covidiot,25
terrify,5
terrified,24
terrifying,21
distrust,7
scare,136
scared,188
scaring,9
dread,10
failed,264
failed,264
failure,201
fuck,1087
fucking,808
miserable,22
regret,23
shock,113
shocked,105
negligence,53
betrayed,11
cry,46
crying,119
idiot,166
idiots,156
selfish,109
upheaval,1
mess,112
crisis,541
horrible,135
violence,78
abuse,76
rape,8
stupid,474
