words,ocurrences
panic,119
fear,661
sad,911
mental,865
mind,529
sorry,574
shame,379
hate,393
hell,502
bad,1204
feel,1258
feeling,497
shit,782
worst,1248
worse,886
blame,637
lonely,53
chaos,180
mad,169
ruined,96
anxiety,302
stress,299
stressed,75
phobia,8
shame,379
hurt,150
disorder,97
loneliness,42
turmoil,30
anger,74
horror,61
rage,46
fate,23
nervous,40
restless,1
depression,240
grief,385
worry,317
worried,337
angst,7
depressed,33
suicide,106
suffer,189
suffering,454
uncertainty,179
uneasy,7
sadness,72
afraid,259
alone,553
suicidal,15
mood,49
tension,16
anxious,60
desperate,93
dismal,22
exhausted,111
insecure,14
distress,39
distressed,13
frustration,59
disgusting,200
boredom,13
bored,32
insane,215
stupidity,139
bullshit,247
uncertain,58
displeased,0
uncomfortable,19
melancholy,0
overwhelmed,176
pessimistic,6
unhappy,7
upset,77
outrage,41
ass,227
damn,466
covidiot,40
terrify,1
terrified,37
terrifying,75
distrust,22
scare,74
scared,237
scaring,9
dread,14
failed,689
failed,689
failure,1326
fuck,692
fucking,614
miserable,30
regret,49
shock,128
shocked,91
negligence,186
betrayed,15
cry,222
crying,244
idiot,209
idiots,160
selfish,172
upheaval,9
mess,227
crisis,2112
horrible,223
violence,372
abuse,157
rape,10
stupid,494
