words,ocurrences
panic,375
fear,1447
sad,1301
mental,992
mind,1004
sorry,1070
shame,719
hate,982
hell,1052
bad,2599
feel,1950
feeling,646
shit,2025
worst,2443
worse,1619
blame,2597
lonely,37
chaos,370
mad,314
ruined,132
anxiety,342
stress,499
stressed,119
phobia,3
shame,719
hurt,453
disorder,117
loneliness,73
turmoil,26
anger,114
horror,96
rage,70
fate,86
nervous,72
restless,4
depression,404
grief,128
worry,681
worried,720
angst,8
depressed,101
suicide,310
suffer,459
suffering,820
uncertainty,375
uneasy,17
sadness,43
afraid,435
alone,703
suicidal,25
mood,91
tension,30
anxious,105
desperate,231
dismal,26
exhausted,45
insecure,36
distress,108
distressed,14
frustration,59
disgusting,489
boredom,23
bored,68
insane,295
stupidity,508
bullshit,559
uncertain,150
displeased,4
uncomfortable,55
melancholy,0
overwhelmed,168
pessimistic,16
unhappy,38
upset,149
outrage,97
ass,898
damn,1186
covidiot,340
terrify,6
terrified,70
terrifying,107
distrust,22
scare,211
scared,575
scaring,30
dread,35
failed,1473
failed,1473
failure,1228
fuck,1604
fucking,1704
miserable,68
regret,114
shock,177
shocked,375
negligence,264
betrayed,21
cry,173
crying,130
idiot,864
idiots,543
selfish,348
upheaval,33
mess,527
crisis,4607
horrible,329
violence,411
abuse,353
rape,76
stupid,1786
