words,ocurrences
panic,171
fear,631
sad,419
mental,286
mind,346
sorry,339
shame,197
hate,307
hell,533
bad,836
feel,584
feeling,194
shit,773
worst,659
worse,810
blame,433
lonely,12
chaos,75
mad,85
ruined,22
anxiety,90
stress,81
stressed,27
phobia,3
shame,197
hurt,90
disorder,21
loneliness,16
turmoil,6
anger,45
horror,39
rage,77
fate,19
nervous,24
restless,2
depression,37
grief,104
worry,263
worried,248
angst,2
depressed,5
suicide,67
suffer,169
suffering,216
uncertainty,35
uneasy,7
sadness,13
afraid,148
alone,322
suicidal,9
mood,21
tension,13
anxious,28
desperate,75
dismal,10
exhausted,40
insecure,7
distress,37
distressed,5
frustration,39
disgusting,101
boredom,3
bored,11
insane,148
stupidity,175
bullshit,259
uncertain,33
displeased,0
uncomfortable,14
melancholy,0
overwhelmed,92
pessimistic,4
unhappy,6
upset,36
outrage,52
ass,276
damn,624
covidiot,45
terrify,0
terrified,30
terrifying,45
distrust,16
scare,110
scared,240
scaring,20
dread,6
failed,308
failed,308
failure,267
fuck,645
fucking,649
miserable,22
regret,106
shock,63
shocked,87
negligence,69
betrayed,7
cry,50
crying,52
idiot,250
idiots,252
selfish,203
upheaval,5
mess,132
crisis,1220
horrible,128
violence,150
abuse,98
rape,28
stupid,741
