words,ocurrences
panic,366
fear,1060
sad,995
mental,866
mind,665
sorry,750
shame,538
hate,737
hell,823
bad,1844
feel,1277
feeling,342
shit,1653
worst,1826
worse,1958
blame,977
lonely,31
chaos,209
mad,235
ruined,125
anxiety,215
stress,215
stressed,58
phobia,3
shame,538
hurt,442
disorder,26
loneliness,39
turmoil,17
anger,54
horror,250
rage,52
fate,91
nervous,31
restless,2
depression,203
grief,85
worry,443
worried,727
angst,5
depressed,34
suicide,189
suffer,304
suffering,561
uncertainty,139
uneasy,3
sadness,31
afraid,275
alone,874
suicidal,13
mood,68
tension,14
anxious,66
desperate,288
dismal,14
exhausted,218
insecure,13
distress,40
distressed,11
frustration,27
disgusting,398
boredom,17
bored,100
insane,238
stupidity,255
bullshit,516
uncertain,50
displeased,0
uncomfortable,21
melancholy,3
overwhelmed,324
pessimistic,11
unhappy,13
upset,96
outrage,53
ass,615
damn,723
covidiot,105
terrify,10
terrified,66
terrifying,117
distrust,11
scare,235
scared,282
scaring,51
dread,14
failed,1423
failed,1423
failure,1049
fuck,1463
fucking,1347
miserable,52
regret,57
shock,88
shocked,153
negligence,208
betrayed,42
cry,113
crying,79
idiot,845
idiots,436
selfish,343
upheaval,16
mess,274
crisis,1947
horrible,276
violence,215
abuse,142
rape,19
stupid,1281
