words,ocurrences
panic,278
fear,612
sad,607
mental,386
mind,370
sorry,417
shame,681
hate,602
hell,532
bad,858
feel,885
feeling,403
shit,567
worst,1018
worse,695
blame,559
lonely,20
chaos,144
mad,111
ruined,41
anxiety,190
stress,184
stressed,71
phobia,0
shame,681
hurt,102
disorder,35
loneliness,24
turmoil,9
anger,198
horror,81
rage,62
fate,31
nervous,38
restless,1
depression,79
grief,66
worry,248
worried,311
angst,4
depressed,22
suicide,61
suffer,584
suffering,1251
uncertainty,43
uneasy,3
sadness,30
afraid,171
alone,343
suicidal,10
mood,59
tension,16
anxious,51
desperate,169
dismal,8
exhausted,49
insecure,8
distress,82
distressed,22
frustration,24
disgusting,177
boredom,6
bored,17
insane,106
stupidity,127
bullshit,165
uncertain,21
displeased,0
uncomfortable,20
melancholy,0
overwhelmed,255
pessimistic,1
unhappy,12
upset,41
outrage,35
ass,158
damn,282
covidiot,55
terrify,9
terrified,19
terrifying,87
distrust,17
scare,75
scared,160
scaring,13
dread,8
failed,555
failed,555
failure,541
fuck,507
fucking,447
miserable,31
regret,30
shock,54
shocked,64
negligence,131
betrayed,12
cry,154
crying,119
idiot,183
idiots,270
selfish,304
upheaval,5
mess,122
crisis,3362
horrible,187
violence,167
abuse,104
rape,30
stupid,448
