words,ocurrences
panic,277
fear,1011
sad,1728
mental,815
mind,751
sorry,864
shame,501
hate,761
hell,949
bad,1880
feel,1460
feeling,498
shit,2308
worst,1302
worse,1799
blame,668
lonely,49
chaos,267
mad,243
ruined,77
anxiety,251
stress,372
stressed,76
phobia,4
shame,501
hurt,286
disorder,34
loneliness,91
turmoil,17
anger,154
horror,90
rage,37
fate,178
nervous,67
restless,4
depression,262
grief,110
worry,475
worried,610
angst,6
depressed,44
suicide,184
suffer,290
suffering,780
uncertainty,127
uneasy,11
sadness,57
afraid,262
alone,699
suicidal,36
mood,70
tension,16
anxious,86
desperate,168
dismal,14
exhausted,105
insecure,24
distress,48
distressed,7
frustration,74
disgusting,371
boredom,21
bored,37
insane,180
stupidity,199
bullshit,494
uncertain,122
displeased,0
uncomfortable,33
melancholy,0
overwhelmed,555
pessimistic,14
unhappy,12
upset,86
outrage,146
ass,766
damn,1058
covidiot,286
terrify,4
terrified,110
terrifying,156
distrust,42
scare,174
scared,275
scaring,30
dread,19
failed,979
failed,979
failure,825
fuck,2429
fucking,1725
miserable,66
regret,109
shock,143
shocked,247
negligence,148
betrayed,27
cry,131
crying,165
idiot,395
idiots,376
selfish,401
upheaval,19
mess,291
crisis,2203
horrible,357
violence,254
abuse,198
rape,48
stupid,1005
