words,ocurrences
panic,138
fear,523
sad,583
mental,468
mind,378
sorry,436
shame,237
hate,385
hell,342
bad,828
feel,847
feeling,349
shit,716
worst,554
worse,797
blame,327
lonely,22
chaos,117
mad,105
ruined,41
anxiety,183
stress,167
stressed,54
phobia,2
shame,237
hurt,114
disorder,38
loneliness,28
turmoil,18
anger,49
horror,76
rage,45
fate,21
nervous,28
restless,2
depression,132
grief,47
worry,256
worried,286
angst,10
depressed,21
suicide,65
suffer,122
suffering,267
uncertainty,73
uneasy,4
sadness,30
afraid,144
alone,358
suicidal,133
mood,32
tension,5
anxious,40
desperate,60
dismal,3
exhausted,51
insecure,6
distress,33
distressed,7
frustration,50
disgusting,176
boredom,6
bored,31
insane,93
stupidity,116
bullshit,180
uncertain,36
displeased,2
uncomfortable,22
melancholy,3
overwhelmed,206
pessimistic,6
unhappy,4
upset,83
outrage,43
ass,170
damn,439
covidiot,91
terrify,3
terrified,28
terrifying,85
distrust,11
scare,103
scared,156
scaring,12
dread,8
failed,431
failed,431
failure,810
fuck,900
fucking,583
miserable,8
regret,32
shock,96
shocked,78
negligence,67
betrayed,18
cry,74
crying,73
idiot,177
idiots,246
selfish,224
upheaval,11
mess,129
crisis,1215
horrible,112
violence,276
abuse,109
rape,25
stupid,437
