words,ocurrences
panic,253
fear,1092
sad,1188
mental,966
mind,536
sorry,699
shame,400
hate,520
hell,665
bad,1614
feel,1261
feeling,406
shit,1279
worst,998
worse,1267
blame,616
lonely,53
chaos,240
mad,193
ruined,63
anxiety,508
stress,580
stressed,119
phobia,26
shame,400
hurt,238
disorder,40
loneliness,60
turmoil,52
anger,68
horror,79
rage,97
fate,49
nervous,44
restless,0
depression,139
grief,87
worry,541
worried,722
angst,6
depressed,37
suicide,148
suffer,210
suffering,460
uncertainty,318
uneasy,8
sadness,27
afraid,251
alone,526
suicidal,12
mood,60
tension,29
anxious,77
desperate,91
dismal,28
exhausted,61
insecure,13
distress,50
distressed,8
frustration,28
disgusting,312
boredom,16
bored,46
insane,285
stupidity,169
bullshit,330
uncertain,140
displeased,1
uncomfortable,29
melancholy,0
overwhelmed,153
pessimistic,4
unhappy,16
upset,76
outrage,29
ass,420
damn,871
covidiot,130
terrify,0
terrified,53
terrifying,106
distrust,22
scare,130
scared,224
scaring,31
dread,15
failed,667
failed,667
failure,656
fuck,1185
fucking,952
miserable,24
regret,42
shock,165
shocked,172
negligence,106
betrayed,18
cry,114
crying,164
idiot,293
idiots,281
selfish,209
upheaval,13
mess,223
crisis,2255
horrible,278
violence,299
abuse,196
rape,28
stupid,747
