words,ocurrences
panic,836
fear,1517
sad,2063
mental,1179
mind,1287
sorry,1399
shame,1261
hate,1217
hell,1378
bad,2827
feel,2381
feeling,889
shit,2892
worst,1570
worse,1793
blame,1608
lonely,95
chaos,394
mad,426
ruined,119
anxiety,744
stress,706
stressed,159
phobia,8
shame,1261
hurt,339
disorder,55
loneliness,79
turmoil,61
anger,175
horror,171
rage,63
fate,89
nervous,65
restless,14
depression,317
grief,167
worry,906
worried,803
angst,3
depressed,70
suicide,227
suffer,387
suffering,745
uncertainty,486
uneasy,20
sadness,49
afraid,440
alone,1187
suicidal,25
mood,125
tension,31
anxious,170
desperate,343
dismal,42
exhausted,76
insecure,157
distress,150
distressed,29
frustration,60
disgusting,711
boredom,114
bored,262
insane,416
stupidity,565
bullshit,701
uncertain,283
displeased,3
uncomfortable,55
melancholy,1
overwhelmed,336
pessimistic,18
unhappy,25
upset,171
outrage,105
ass,1095
damn,1365
covidiot,145
terrify,5
terrified,108
terrifying,197
distrust,30
scare,236
scared,513
scaring,37
dread,35
failed,973
failed,973
failure,1002
fuck,2925
fucking,2372
miserable,50
regret,121
shock,222
shocked,223
negligence,310
betrayed,45
cry,352
crying,332
idiot,1121
idiots,686
selfish,279
upheaval,30
mess,410
crisis,11780
horrible,495
violence,624
abuse,590
rape,45
stupid,1799
