words,ocurrences
panic,560
fear,1704
sad,1752
mental,1888
mind,1539
sorry,1175
shame,899
hate,1005
hell,1225
bad,3325
feel,2999
feeling,1081
shit,2125
worst,2183
worse,1946
blame,2126
lonely,86
chaos,313
mad,445
ruined,184
anxiety,974
stress,964
stressed,189
phobia,12
shame,899
hurt,441
disorder,115
loneliness,149
turmoil,164
anger,274
horror,183
rage,121
fate,184
nervous,91
restless,24
depression,696
grief,252
worry,816
worried,899
angst,3
depressed,63
suicide,420
suffer,453
suffering,1097
uncertainty,651
uneasy,24
sadness,87
afraid,556
alone,1462
suicidal,25
mood,148
tension,54
anxious,200
desperate,503
dismal,97
exhausted,68
insecure,52
distress,243
distressed,34
frustration,81
disgusting,545
boredom,76
bored,248
insane,438
stupidity,404
bullshit,622
uncertain,430
displeased,2
uncomfortable,78
melancholy,3
overwhelmed,487
pessimistic,28
unhappy,42
upset,194
outrage,272
ass,836
damn,935
covidiot,168
terrify,8
terrified,110
terrifying,240
distrust,31
scare,193
scared,526
scaring,39
dread,35
failed,1426
failed,1426
failure,1150
fuck,1770
fucking,1494
miserable,66
regret,118
shock,406
shocked,238
negligence,274
betrayed,22
cry,260
crying,305
idiot,905
idiots,610
selfish,337
upheaval,38
mess,446
crisis,14005
horrible,404
violence,855
abuse,799
rape,81
stupid,1726
