words,ocurrences
panic,145
fear,515
sad,310
mental,767
mind,306
sorry,248
shame,230
hate,2836
hell,257
bad,558
feel,668
feeling,204
shit,490
worst,509
worse,352
blame,248
lonely,26
chaos,68
mad,86
ruined,49
anxiety,245
stress,246
stressed,54
phobia,4
shame,230
hurt,82
disorder,32
loneliness,19
turmoil,7
anger,43
horror,56
rage,14
fate,24
nervous,49
restless,3
depression,115
grief,63
worry,246
worried,202
angst,1
depressed,21
suicide,75
suffer,149
suffering,432
uncertainty,66
uneasy,5
sadness,13
afraid,102
alone,363
suicidal,3
mood,33
tension,16
anxious,35
desperate,70
dismal,5
exhausted,40
insecure,11
distress,53
distressed,4
frustration,29
disgusting,71
boredom,6
bored,18
insane,63
stupidity,62
bullshit,167
uncertain,59
displeased,1
uncomfortable,21
melancholy,0
overwhelmed,59
pessimistic,4
unhappy,8
upset,40
outrage,25
ass,154
damn,235
covidiot,14
terrify,0
terrified,22
terrifying,41
distrust,17
scare,103
scared,132
scaring,6
dread,4
failed,286
failed,286
failure,278
fuck,486
fucking,311
miserable,43
regret,26
shock,46
shocked,53
negligence,36
betrayed,11
cry,87
crying,43
idiot,122
idiots,123
selfish,63
upheaval,3
mess,79
crisis,1518
horrible,62
violence,451
abuse,139
rape,12
stupid,316
