words,ocurrences
panic,182
fear,568
sad,486
mental,484
mind,503
sorry,302
shame,423
hate,311
hell,281
bad,662
feel,697
feeling,253
shit,469
worst,449
worse,609
blame,362
lonely,22
chaos,86
mad,78
ruined,40
anxiety,176
stress,166
stressed,38
phobia,26
shame,423
hurt,74
disorder,83
loneliness,17
turmoil,6
anger,59
horror,45
rage,58
fate,229
nervous,21
restless,0
depression,81
grief,81
worry,279
worried,200
angst,5
depressed,39
suicide,64
suffer,196
suffering,632
uncertainty,42
uneasy,5
sadness,17
afraid,106
alone,363
suicidal,12
mood,18
tension,14
anxious,17
desperate,97
dismal,7
exhausted,27
insecure,2
distress,155
distressed,5
frustration,25
disgusting,87
boredom,4
bored,21
insane,70
stupidity,107
bullshit,151
uncertain,42
displeased,0
uncomfortable,17
melancholy,0
overwhelmed,87
pessimistic,4
unhappy,3
upset,40
outrage,24
ass,122
damn,245
covidiot,26
terrify,2
terrified,19
terrifying,29
distrust,12
scare,95
scared,139
scaring,6
dread,4
failed,443
failed,443
failure,275
fuck,397
fucking,307
miserable,55
regret,28
shock,31
shocked,55
negligence,91
betrayed,8
cry,47
crying,298
idiot,155
idiots,154
selfish,76
upheaval,6
mess,120
crisis,4828
horrible,87
violence,214
abuse,115
rape,11
stupid,405
