words,ocurrences
panic,192
fear,687
sad,316
mental,341
mind,333
sorry,329
shame,191
hate,202
hell,339
bad,888
feel,573
feeling,297
shit,848
worst,366
worse,608
blame,435
lonely,15
chaos,117
mad,101
ruined,32
anxiety,110
stress,151
stressed,37
phobia,2
shame,191
hurt,60
disorder,19
loneliness,22
turmoil,3
anger,22
horror,46
rage,21
fate,21
nervous,35
restless,0
depression,116
grief,42
worry,179
worried,202
angst,1
depressed,12
suicide,66
suffer,113
suffering,168
uncertainty,87
uneasy,1
sadness,6
afraid,136
alone,374
suicidal,10
mood,25
tension,16
anxious,23
desperate,62
dismal,7
exhausted,31
insecure,3
distress,19
distressed,3
frustration,22
disgusting,143
boredom,3
bored,22
insane,127
stupidity,85
bullshit,193
uncertain,31
displeased,0
uncomfortable,18
melancholy,0
overwhelmed,89
pessimistic,3
unhappy,7
upset,42
outrage,28
ass,150
damn,325
covidiot,20
terrify,4
terrified,26
terrifying,38
distrust,18
scare,189
scared,123
scaring,14
dread,4
failed,255
failed,255
failure,193
fuck,744
fucking,483
miserable,18
regret,65
shock,72
shocked,95
negligence,35
betrayed,6
cry,42
crying,51
idiot,156
idiots,147
selfish,99
upheaval,2
mess,90
crisis,595
horrible,74
violence,110
abuse,65
rape,4
stupid,396
