words,ocurrences
panic,85
fear,484
sad,680
mental,815
mind,353
sorry,387
shame,263
hate,368
hell,377
bad,898
feel,866
feeling,292
shit,584
worst,655
worse,635
blame,432
lonely,52
chaos,97
mad,126
ruined,32
anxiety,173
stress,285
stressed,39
phobia,3
shame,263
hurt,116
disorder,35
loneliness,84
turmoil,16
anger,46
horror,51
rage,43
fate,16
nervous,31
restless,2
depression,108
grief,227
worry,317
worried,231
angst,0
depressed,24
suicide,161
suffer,133
suffering,338
uncertainty,124
uneasy,3
sadness,48
afraid,203
alone,367
suicidal,13
mood,28
tension,13
anxious,51
desperate,100
dismal,7
exhausted,29
insecure,10
distress,13
distressed,7
frustration,53
disgusting,162
boredom,10
bored,32
insane,97
stupidity,102
bullshit,203
uncertain,39
displeased,0
uncomfortable,19
melancholy,1
overwhelmed,68
pessimistic,13
unhappy,9
upset,55
outrage,56
ass,242
damn,370
covidiot,20
terrify,0
terrified,24
terrifying,32
distrust,25
scare,40
scared,108
scaring,8
dread,7
failed,470
failed,470
failure,794
fuck,624
fucking,649
miserable,31
regret,28
shock,89
shocked,70
negligence,108
betrayed,6
cry,92
crying,65
idiot,216
idiots,193
selfish,99
upheaval,4
mess,123
crisis,1395
horrible,131
violence,164
abuse,136
rape,41
stupid,461
