words,ocurrences
panic,114
fear,594
sad,410
mental,416
mind,489
sorry,462
shame,246
hate,270
hell,520
bad,929
feel,845
feeling,217
shit,1015
worst,410
worse,631
blame,311
lonely,8
chaos,106
mad,168
ruined,36
anxiety,167
stress,161
stressed,20
phobia,4
shame,246
hurt,104
disorder,62
loneliness,20
turmoil,13
anger,39
horror,40
rage,31
fate,32
nervous,40
restless,2
depression,55
grief,50
worry,274
worried,302
angst,4
depressed,11
suicide,55
suffer,146
suffering,243
uncertainty,208
uneasy,8
sadness,10
afraid,157
alone,300
suicidal,7
mood,33
tension,6
anxious,40
desperate,144
dismal,13
exhausted,65
insecure,6
distress,18
distressed,5
frustration,39
disgusting,177
boredom,20
bored,24
insane,220
stupidity,198
bullshit,358
uncertain,37
displeased,0
uncomfortable,32
melancholy,0
overwhelmed,129
pessimistic,4
unhappy,4
upset,56
outrage,44
ass,368
damn,655
covidiot,72
terrify,4
terrified,31
terrifying,66
distrust,52
scare,79
scared,134
scaring,9
dread,10
failed,257
failed,257
failure,312
fuck,822
fucking,803
miserable,19
regret,96
shock,36
shocked,73
negligence,48
betrayed,6
cry,65
crying,80
idiot,255
idiots,409
selfish,193
upheaval,5
mess,148
crisis,2828
horrible,171
violence,159
abuse,85
rape,25
stupid,791
