words,ocurrences
panic,762
fear,1767
sad,1868
mental,1266
mind,1169
sorry,1073
shame,1019
hate,1261
hell,1376
bad,2736
feel,2469
feeling,824
shit,2392
worst,1646
worse,1890
blame,1477
lonely,71
chaos,395
mad,422
ruined,145
anxiety,743
stress,782
stressed,147
phobia,13
shame,1019
hurt,414
disorder,82
loneliness,153
turmoil,66
anger,122
horror,197
rage,67
fate,81
nervous,81
restless,14
depression,572
grief,184
worry,960
worried,789
angst,6
depressed,58
suicide,241
suffer,419
suffering,1094
uncertainty,411
uneasy,9
sadness,76
afraid,380
alone,1339
suicidal,21
mood,128
tension,94
anxious,157
desperate,346
dismal,18
exhausted,80
insecure,37
distress,159
distressed,30
frustration,85
disgusting,711
boredom,94
bored,230
insane,359
stupidity,408
bullshit,598
uncertain,252
displeased,2
uncomfortable,86
melancholy,2
overwhelmed,383
pessimistic,19
unhappy,23
upset,180
outrage,127
ass,961
damn,1199
covidiot,163
terrify,7
terrified,149
terrifying,259
distrust,30
scare,281
scared,455
scaring,27
dread,18
failed,1016
failed,1016
failure,1081
fuck,2078
fucking,1703
miserable,42
regret,122
shock,241
shocked,198
negligence,240
betrayed,27
cry,217
crying,237
idiot,1044
idiots,563
selfish,330
upheaval,23
mess,394
crisis,11301
horrible,435
violence,707
abuse,480
rape,47
stupid,1746
