words,ocurrences
panic,102
fear,560
sad,516
mental,495
mind,413
sorry,395
shame,339
hate,341
hell,326
bad,941
feel,814
feeling,269
shit,729
worst,572
worse,713
blame,316
lonely,14
chaos,123
mad,124
ruined,117
anxiety,172
stress,201
stressed,35
phobia,3
shame,339
hurt,94
disorder,18
loneliness,43
turmoil,23
anger,166
horror,60
rage,29
fate,24
nervous,28
restless,2
depression,105
grief,71
worry,286
worried,322
angst,3
depressed,15
suicide,111
suffer,128
suffering,299
uncertainty,84
uneasy,3
sadness,46
afraid,176
alone,356
suicidal,73
mood,29
tension,4
anxious,37
desperate,72
dismal,8
exhausted,61
insecure,7
distress,31
distressed,10
frustration,53
disgusting,186
boredom,5
bored,32
insane,166
stupidity,120
bullshit,176
uncertain,28
displeased,0
uncomfortable,28
melancholy,1
overwhelmed,185
pessimistic,7
unhappy,9
upset,84
outrage,46
ass,185
damn,338
covidiot,151
terrify,0
terrified,33
terrifying,108
distrust,20
scare,79
scared,129
scaring,9
dread,6
failed,386
failed,386
failure,514
fuck,833
fucking,600
miserable,13
regret,42
shock,99
shocked,98
negligence,87
betrayed,12
cry,81
crying,79
idiot,188
idiots,256
selfish,189
upheaval,6
mess,180
crisis,1210
horrible,120
violence,289
abuse,115
rape,13
stupid,491
