word,count
covid,101610
19,91454
coronavirus,77259
covid19,65828
trump,33779
amp,26860
people,25445
cases,24982
new,24443
pandemic,22067
us,15435
health,15040
vaccine,14082
via,13270
get,13185
deaths,12773
one,11458
news,11455
says,10989
like,10981
would,10584
realdonaldtrump,9544
testing,9205
virus,9155
time,8924
need,8568
test,8544
know,8080
government,7792
today,7766
positive,7730
could,7687
many,7619
world,7555
biden,7513
masks,7493
help,7337
000,7126
mask,7056
death,6956
day,6927
see,6668
said,6616
americans,6597
states,6565
2020,6494
back,6436
still,6401
due,6354
care,6353
go,6325
public,6321
state,6296
school,6281
take,6226
work,6193
going,6173
even,6161
right,6092
good,5997
president,5935
lockdown,5735
tests,5686
year,5629
may,5570
country,5566
cdc,5524
please,5470
make,5438
response,5425
home,5375
first,5317
think,5309
well,5274
spread,5242
want,5211
say,5181
re,5175
vote,5102
made,5064
also,5042
since,5037
read,5000
life,4956
million,4906
pence,4875
let,4824
live,4796
way,4635
support,4615
house,4589
stop,4555
lives,4552
plan,4548
data,4518
barr,4420
every,4350
china,4343
keep,4333
latest,4321
really,4245
10,4199
much,4195
numbers,4176
last,4168
restrictions,4092
uk,4087
top,4063
america,4062
business,4050
number,4018
tested,3999
months,3987
risk,3981
week,3968
face,3941
india,3929
schools,3926
17,3924
patients,3910
crisis,3910
daily,3906
global,3886
another,3856
show,3845
safe,3841
days,3833
american,3830
students,3800
next,3765
flu,3761
must,3760
total,3711
reported,3656
update,3655
former,3595
great,3571
white,3541
two,3537
high,3522
september,3514
dr,3462
everyone,3455
economy,3452
slavery,3449
county,3400
report,3397
officials,3395
times,3390
never,3390
social,3382
case,3379
died,3348
rate,3331
post,3330
long,3328
check,3321
better,3307
thing,3296
got,3285
wear,3261
force,3221
ve,3216
getting,3167
look,3159
free,3152
workers,3151
aide,3145
come,3142
protect,3127
office,3121
children,3113
chinese,3101
impact,3084
use,3078
person,3033
done,3018
safety,3013
staff,2988
stay,2939
video,2933
blue,2928
die,2913
without,2904
mayor,2893
gop,2888
years,2874
task,2870
give,2868
science,2866
nashville,2856
job,2848
human,2838
around,2816
europe,2815
ca,2774
open,2745
watch,2744
symptoms,2733
confirmed,2724
real,2721
family,2698
information,2689
part,2680
reports,2679
join,2668
30,2660
fight,2649
local,2645
thank,2644
dead,2642
thursday,2640
man,2640
story,2631
national,2628
community,2602
thanks,2602
end,2597
vaccines,2586
wearing,2575
administration,2559
scientists,2558
available,2553
important,2551
love,2550
increase,2547
yet,2546
infected,2544
election,2543
ever,2538
city,2532
call,2532
relief,2515
businesses,2505
across,2504
lead,2504
20,2500
anyone,2500
working,2497
bill,2491
outbreak,2485
best,2467
lockdowns,2458
put,2457
disease,2452
big,2451
low,2451
start,2446
already,2439
amid,2434
money,2431
trying,2424
find,2423
medical,2409
nothing,2407
needs,2407
recovery,2401
second,2399
study,2393
sure,2393
