words,ocurrences
panic,1276
fear,1102
sad,967
mental,978
mind,847
sorry,827
shame,533
hate,964
hell,895
bad,2155
feel,1667
feeling,436
shit,1655
worst,1286
worse,1465
blame,1156
lonely,37
chaos,416
mad,283
ruined,146
anxiety,311
stress,568
stressed,71
phobia,6
shame,533
hurt,308
disorder,56
loneliness,61
turmoil,32
anger,124
horror,99
rage,157
fate,246
nervous,50
restless,4
depression,281
grief,125
worry,478
worried,650
angst,7
depressed,36
suicide,239
suffer,327
suffering,648
uncertainty,324
uneasy,10
sadness,46
afraid,347
alone,820
suicidal,17
mood,65
tension,140
anxious,65
desperate,227
dismal,11
exhausted,57
insecure,18
distress,91
distressed,17
frustration,58
disgusting,1532
boredom,13
bored,46
insane,320
stupidity,328
bullshit,552
uncertain,123
displeased,2
uncomfortable,47
melancholy,0
overwhelmed,113
pessimistic,25
unhappy,23
upset,133
outrage,116
ass,645
damn,865
covidiot,73
terrify,3
terrified,80
terrifying,113
distrust,31
scare,153
scared,240
scaring,30
dread,21
failed,1137
failed,1137
failure,991
fuck,1557
fucking,1610
miserable,43
regret,45
shock,177
shocked,267
negligence,380
betrayed,25
cry,122
crying,105
idiot,709
idiots,453
selfish,334
upheaval,19
mess,300
crisis,3910
horrible,313
violence,484
abuse,260
rape,51
stupid,1532
